"Plot Title: 50CM-190426"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 1283023, SEN S/N: 1283023)","Started (LGR S/N: 1283023)","Button Down (LGR S/N: 1283023)","Button Up (LGR S/N: 1283023)","Host Connected (LGR S/N: 1283023)","Stopped (LGR S/N: 1283023)","End Of File (LGR S/N: 1283023)"
1,04/26/19 11:48:38 AM,17.23,Logged,,,,,
2,04/26/19 11:48:39 AM,16.90,,,,,,
3,04/26/19 11:48:40 AM,17.23,,,,,,
4,04/26/19 11:48:41 AM,17.23,,,,,,
5,04/26/19 11:48:42 AM,17.23,,,,,,
6,04/26/19 11:48:43 AM,17.23,,,,,,
7,04/26/19 11:48:44 AM,17.23,,,,,,
8,04/26/19 11:48:45 AM,17.23,,,,,,
9,04/26/19 11:48:46 AM,17.23,,,,,,
10,04/26/19 11:48:47 AM,17.23,,,,,,
11,04/26/19 11:48:48 AM,17.23,,,,,,
12,04/26/19 11:48:49 AM,17.23,,,,,,
13,04/26/19 11:48:50 AM,17.23,,,,,,
14,04/26/19 11:48:51 AM,17.23,,,,,,
15,04/26/19 11:48:52 AM,17.23,,,,,,
16,04/26/19 11:48:53 AM,17.23,,,,,,
17,04/26/19 11:48:54 AM,17.23,,,,,,
18,04/26/19 11:48:55 AM,17.23,,,,,,
19,04/26/19 11:48:56 AM,17.23,,,,,,
20,04/26/19 11:48:57 AM,17.23,,,,,,
21,04/26/19 11:48:58 AM,17.23,,,,,,
22,04/26/19 11:48:59 AM,17.23,,,,,,
23,04/26/19 11:49:00 AM,17.23,,,,,,
24,04/26/19 11:49:01 AM,17.23,,,,,,
25,04/26/19 11:49:02 AM,17.23,,,,,,
26,04/26/19 11:49:03 AM,17.23,,,,,,
27,04/26/19 11:49:04 AM,17.23,,,,,,
28,04/26/19 11:49:05 AM,17.23,,,,,,
29,04/26/19 11:49:06 AM,16.90,,,,,,
30,04/26/19 11:49:07 AM,17.23,,,,,,
31,04/26/19 11:49:08 AM,17.23,,,,,,
32,04/26/19 11:49:09 AM,17.23,,,,,,
33,04/26/19 11:49:10 AM,17.23,,,,,,
34,04/26/19 11:49:11 AM,17.23,,,,,,
35,04/26/19 11:49:12 AM,17.23,,,,,,
36,04/26/19 11:49:13 AM,17.23,,,,,,
37,04/26/19 11:49:14 AM,17.23,,,,,,
38,04/26/19 11:49:15 AM,17.23,,,,,,
39,04/26/19 11:49:16 AM,17.23,,,,,,
40,04/26/19 11:49:17 AM,17.23,,,,,,
