"Plot Title: 50CM-180705"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 1283023, SEN S/N: 1283023)","Started (LGR S/N: 1283023)","Host Connected (LGR S/N: 1283023)","Stopped (LGR S/N: 1283023)","End Of File (LGR S/N: 1283023)"
1,07/05/18 12:10:43 PM,28.34,Logged,,,
2,07/05/18 12:10:44 PM,28.67,,,,
3,07/05/18 12:10:45 PM,28.00,,,,
4,07/05/18 12:10:46 PM,28.00,,,,
5,07/05/18 12:10:47 PM,28.00,,,,
6,07/05/18 12:10:48 PM,28.00,,,,
7,07/05/18 12:10:49 PM,28.00,,,,
8,07/05/18 12:10:50 PM,28.00,,,,
9,07/05/18 12:10:51 PM,28.00,,,,
10,07/05/18 12:10:52 PM,28.00,,,,
11,07/05/18 12:10:53 PM,28.00,,,,
12,07/05/18 12:10:54 PM,28.00,,,,
13,07/05/18 12:10:55 PM,28.00,,,,
14,07/05/18 12:10:56 PM,28.00,,,,
15,07/05/18 12:10:57 PM,28.00,,,,
16,07/05/18 12:10:58 PM,28.00,,,,
17,07/05/18 12:10:59 PM,28.34,,,,
18,07/05/18 12:11:00 PM,28.34,,,,
19,07/05/18 12:11:01 PM,28.00,,,,
20,07/05/18 12:11:02 PM,28.34,,,,
21,07/05/18 12:11:03 PM,28.34,,,,
22,07/05/18 12:11:04 PM,28.34,,,,
23,07/05/18 12:11:05 PM,28.34,,,,
24,07/05/18 12:11:06 PM,28.00,,,,
25,07/05/18 12:11:07 PM,28.00,,,,
26,07/05/18 12:11:08 PM,28.00,,,,
27,07/05/18 12:11:09 PM,28.34,,,,
28,07/05/18 12:11:10 PM,28.00,,,,
29,07/05/18 12:11:11 PM,28.34,,,,
30,07/05/18 12:11:12 PM,28.34,,,,
31,07/05/18 12:11:13 PM,28.34,,,,
32,07/05/18 12:11:14 PM,28.34,,,,
33,07/05/18 12:11:15 PM,28.34,,,,
34,07/05/18 12:11:16 PM,28.34,,,,
35,07/05/18 12:11:17 PM,28.34,,,,
36,07/05/18 12:11:18 PM,29.67,,,,
37,07/05/18 12:11:19 PM,30.34,,,,
38,07/05/18 12:11:20 PM,31.01,,,,
39,07/05/18 12:11:21 PM,31.34,,,,
40,07/05/18 12:11:22 PM,31.34,,,,
41,07/05/18 12:11:23 PM,32.35,,,,
42,07/05/18 12:11:24 PM,32.68,,,,
43,07/05/18 12:11:25 PM,33.01,,,,
44,07/05/18 12:11:26 PM,33.01,,,,
45,07/05/18 12:11:27 PM,33.01,,,,
46,07/05/18 12:11:28 PM,32.68,,,,
47,07/05/18 12:11:29 PM,32.35,,,,
48,07/05/18 12:11:30 PM,32.01,,,,
49,07/05/18 12:11:31 PM,31.68,,,,
50,07/05/18 12:11:32 PM,31.68,,,,
51,07/05/18 12:11:33 PM,31.68,,,,
52,07/05/18 12:11:34 PM,31.34,,,,
