"Plot Title: 0CM-190506"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 1282986, SEN S/N: 1282986)","Started (LGR S/N: 1282986)","Host Connected (LGR S/N: 1282986)","Stopped (LGR S/N: 1282986)","End Of File (LGR S/N: 1282986)"
1,05/06/19 10:09:55 AM,19.93,Logged,,,
2,05/06/19 10:09:56 AM,19.93,,,,
3,05/06/19 10:09:57 AM,19.93,,,,
4,05/06/19 10:09:58 AM,19.93,,,,
5,05/06/19 10:09:59 AM,20.27,,,,
6,05/06/19 10:10:00 AM,20.61,,,,
7,05/06/19 10:10:01 AM,19.93,,,,
8,05/06/19 10:10:02 AM,21.28,,,,
9,05/06/19 10:10:03 AM,20.95,,,,
10,05/06/19 10:10:04 AM,20.95,,,,
11,05/06/19 10:10:05 AM,20.61,,,,
12,05/06/19 10:10:06 AM,20.61,,,,
13,05/06/19 10:10:07 AM,20.61,,,,
14,05/06/19 10:10:08 AM,20.61,,,,
15,05/06/19 10:10:09 AM,20.95,,,,
16,05/06/19 10:10:10 AM,20.61,,,,
17,05/06/19 10:10:11 AM,20.61,,,,
18,05/06/19 10:10:12 AM,20.27,,,,
19,05/06/19 10:10:13 AM,20.27,,,,
20,05/06/19 10:10:14 AM,20.27,,,,
21,05/06/19 10:10:15 AM,20.27,,,,
22,05/06/19 10:10:16 AM,20.27,,,,
23,05/06/19 10:10:17 AM,20.27,,,,
24,05/06/19 10:10:18 AM,20.27,,,,
25,05/06/19 10:10:19 AM,19.93,,,,
26,05/06/19 10:10:20 AM,19.93,,,,
27,05/06/19 10:10:21 AM,19.93,,,,
28,05/06/19 10:10:22 AM,19.93,,,,
29,05/06/19 10:10:23 AM,19.93,,,,
30,05/06/19 10:10:24 AM,19.93,,,,
31,05/06/19 10:10:25 AM,19.93,,,,
32,05/06/19 10:10:26 AM,19.93,,,,
33,05/06/19 10:10:27 AM,19.93,,,,
34,05/06/19 10:10:28 AM,19.60,,,,
35,05/06/19 10:10:29 AM,19.93,,,,
36,05/06/19 10:10:30 AM,19.60,,,,
37,05/06/19 10:10:31 AM,19.93,,,,
38,05/06/19 10:10:32 AM,19.93,,,,
39,05/06/19 10:10:33 AM,19.93,,,,
40,05/06/19 10:10:34 AM,19.93,,,,
41,05/06/19 10:10:35 AM,19.60,,,,
42,05/06/19 10:10:36 AM,19.60,,,,
43,05/06/19 10:10:37 AM,19.60,,,,
44,05/06/19 10:10:38 AM,19.93,,,,
45,05/06/19 10:10:39 AM,19.93,,,,
46,05/06/19 10:10:40 AM,19.93,,,,
47,05/06/19 10:10:41 AM,19.93,,,,
48,05/06/19 10:10:42 AM,19.93,,,,
49,05/06/19 10:10:43 AM,19.93,,,,
50,05/06/19 10:10:44 AM,19.93,,,,
51,05/06/19 10:10:45 AM,19.93,,,,
