"Plot Title: 10CM-190508"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 2247366, SEN S/N: 2247366)","Started (LGR S/N: 2247366)","Host Connected (LGR S/N: 2247366)","Stopped (LGR S/N: 2247366)","End Of File (LGR S/N: 2247366)"
1,05/08/19 10:23:44 AM,19.26,Logged,,,
2,05/08/19 10:23:45 AM,19.26,,,,
3,05/08/19 10:23:46 AM,19.60,,,,
4,05/08/19 10:23:47 AM,18.92,,,,
5,05/08/19 10:23:48 AM,19.26,,,,
6,05/08/19 10:23:49 AM,19.26,,,,
7,05/08/19 10:23:50 AM,19.26,,,,
8,05/08/19 10:23:51 AM,19.26,,,,
9,05/08/19 10:23:52 AM,19.26,,,,
10,05/08/19 10:23:53 AM,19.26,,,,
11,05/08/19 10:23:54 AM,19.26,,,,
12,05/08/19 10:23:55 AM,19.26,,,,
13,05/08/19 10:23:56 AM,19.26,,,,
14,05/08/19 10:23:57 AM,19.26,,,,
15,05/08/19 10:23:58 AM,18.92,,,,
16,05/08/19 10:23:59 AM,19.26,,,,
17,05/08/19 10:24:00 AM,19.26,,,,
18,05/08/19 10:24:01 AM,19.26,,,,
19,05/08/19 10:24:02 AM,18.92,,,,
20,05/08/19 10:24:03 AM,19.26,,,,
21,05/08/19 10:24:04 AM,18.92,,,,
22,05/08/19 10:24:05 AM,19.26,,,,
23,05/08/19 10:24:06 AM,19.26,,,,
24,05/08/19 10:24:07 AM,19.26,,,,
25,05/08/19 10:24:08 AM,19.26,,,,
26,05/08/19 10:24:09 AM,18.92,,,,
27,05/08/19 10:24:10 AM,18.92,,,,
28,05/08/19 10:24:11 AM,19.26,,,,
29,05/08/19 10:24:12 AM,18.92,,,,
30,05/08/19 10:24:13 AM,19.26,,,,
31,05/08/19 10:24:14 AM,19.26,,,,
32,05/08/19 10:24:15 AM,18.92,,,,
33,05/08/19 10:24:16 AM,18.92,,,,
34,05/08/19 10:24:17 AM,18.92,,,,
35,05/08/19 10:24:18 AM,19.26,,,,
36,05/08/19 10:24:19 AM,18.92,,,,
37,05/08/19 10:24:20 AM,18.92,,,,
38,05/08/19 10:24:21 AM,18.92,,,,
39,05/08/19 10:24:22 AM,19.26,,,,
40,05/08/19 10:24:23 AM,18.92,,,,
41,05/08/19 10:24:24 AM,18.92,,,,
42,05/08/19 10:24:25 AM,19.26,,,,
43,05/08/19 10:24:26 AM,18.92,,,,
44,05/08/19 10:24:27 AM,19.26,,,,
45,05/08/19 10:24:28 AM,19.26,,,,
46,05/08/19 10:24:29 AM,18.92,,,,
47,05/08/19 10:24:30 AM,18.92,,,,
48,05/08/19 10:24:31 AM,18.92,,,,
49,05/08/19 10:24:32 AM,18.92,,,,
50,05/08/19 10:24:33 AM,18.92,,,,
51,05/08/19 10:24:34 AM,18.92,,,,
52,05/08/19 10:24:35 AM,18.92,,,,
53,05/08/19 10:24:36 AM,18.92,,,,
54,05/08/19 10:24:37 AM,18.92,,,,
55,05/08/19 10:24:38 AM,19.26,,,,
56,05/08/19 10:24:39 AM,18.92,,,,
57,05/08/19 10:24:40 AM,18.92,,,,
58,05/08/19 10:24:41 AM,18.92,,,,
59,05/08/19 10:24:42 AM,18.92,,,,
60,05/08/19 10:24:43 AM,18.92,,,,
61,05/08/19 10:24:44 AM,18.92,,,,
62,05/08/19 10:24:45 AM,18.92,,,,
63,05/08/19 10:24:46 AM,18.92,,,,
64,05/08/19 10:24:47 AM,18.92,,,,
65,05/08/19 10:24:48 AM,19.26,,,,
66,05/08/19 10:24:49 AM,18.92,,,,
67,05/08/19 10:24:50 AM,18.92,,,,
68,05/08/19 10:24:51 AM,18.92,,,,
69,05/08/19 10:24:52 AM,18.92,,,,
70,05/08/19 10:24:53 AM,18.92,,,,
71,05/08/19 10:24:54 AM,18.92,,,,
72,05/08/19 10:24:55 AM,18.92,,,,
73,05/08/19 10:24:56 AM,18.92,,,,
74,05/08/19 10:24:57 AM,18.92,,,,
75,05/08/19 10:24:58 AM,18.92,,,,
76,05/08/19 10:24:59 AM,18.92,,,,
77,05/08/19 10:25:00 AM,18.92,,,,
78,05/08/19 10:25:01 AM,18.92,,,,
79,05/08/19 10:25:02 AM,18.92,,,,
80,05/08/19 10:25:03 AM,18.92,,,,
81,05/08/19 10:25:04 AM,18.92,,,,
82,05/08/19 10:25:05 AM,18.92,,,,
83,05/08/19 10:25:06 AM,18.92,,,,
84,05/08/19 10:25:07 AM,18.92,,,,
85,05/08/19 10:25:08 AM,18.92,,,,
86,05/08/19 10:25:09 AM,18.92,,,,
87,05/08/19 10:25:10 AM,18.92,,,,
88,05/08/19 10:25:11 AM,18.92,,,,
89,05/08/19 10:25:12 AM,18.92,,,,
90,05/08/19 10:25:13 AM,18.92,,,,
91,05/08/19 10:25:14 AM,18.92,,,,
92,05/08/19 10:25:15 AM,18.92,,,,
93,05/08/19 10:25:16 AM,18.92,,,,
94,05/08/19 10:25:17 AM,18.92,,,,
95,05/08/19 10:25:18 AM,18.92,,,,
96,05/08/19 10:25:19 AM,18.92,,,,
97,05/08/19 10:25:20 AM,18.92,,,,
98,05/08/19 10:25:21 AM,18.92,,,,
99,05/08/19 10:25:22 AM,18.92,,,,
100,05/08/19 10:25:23 AM,18.92,,,,
