"Plot Title: 50CM-190506"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 1283023, SEN S/N: 1283023)","Started (LGR S/N: 1283023)","Host Connected (LGR S/N: 1283023)","Stopped (LGR S/N: 1283023)","End Of File (LGR S/N: 1283023)"
1,05/06/19 10:11:08 AM,21.62,Logged,,,
2,05/06/19 10:11:09 AM,21.28,,,,
3,05/06/19 10:11:10 AM,21.28,,,,
4,05/06/19 10:11:11 AM,21.28,,,,
5,05/06/19 10:11:12 AM,21.28,,,,
6,05/06/19 10:11:13 AM,20.95,,,,
7,05/06/19 10:11:14 AM,20.95,,,,
8,05/06/19 10:11:15 AM,20.95,,,,
9,05/06/19 10:11:16 AM,21.28,,,,
10,05/06/19 10:11:17 AM,21.28,,,,
11,05/06/19 10:11:18 AM,21.28,,,,
12,05/06/19 10:11:19 AM,21.28,,,,
13,05/06/19 10:11:20 AM,21.28,,,,
14,05/06/19 10:11:21 AM,20.95,,,,
15,05/06/19 10:11:22 AM,20.95,,,,
16,05/06/19 10:11:23 AM,21.28,,,,
17,05/06/19 10:11:24 AM,20.95,,,,
18,05/06/19 10:11:25 AM,21.28,,,,
19,05/06/19 10:11:26 AM,21.28,,,,
20,05/06/19 10:11:27 AM,20.95,,,,
21,05/06/19 10:11:28 AM,21.28,,,,
22,05/06/19 10:11:29 AM,21.96,,,,
23,05/06/19 10:11:30 AM,21.96,,,,
24,05/06/19 10:11:31 AM,21.96,,,,
25,05/06/19 10:11:32 AM,21.96,,,,
26,05/06/19 10:11:33 AM,21.96,,,,
27,05/06/19 10:11:34 AM,22.29,,,,
28,05/06/19 10:11:35 AM,22.29,,,,
29,05/06/19 10:11:36 AM,21.96,,,,
30,05/06/19 10:11:37 AM,21.96,,,,
31,05/06/19 10:11:38 AM,22.63,,,,
32,05/06/19 10:11:39 AM,22.29,,,,
33,05/06/19 10:11:40 AM,22.29,,,,
34,05/06/19 10:11:41 AM,21.96,,,,
35,05/06/19 10:11:42 AM,21.96,,,,
36,05/06/19 10:11:43 AM,21.96,,,,
37,05/06/19 10:11:44 AM,21.62,,,,
38,05/06/19 10:11:45 AM,21.96,,,,
39,05/06/19 10:11:46 AM,21.96,,,,
40,05/06/19 10:11:47 AM,21.96,,,,
41,05/06/19 10:11:48 AM,21.96,,,,
42,05/06/19 10:11:49 AM,21.96,,,,
43,05/06/19 10:11:50 AM,21.96,,,,
44,05/06/19 10:11:51 AM,21.96,,,,
45,05/06/19 10:11:52 AM,21.96,,,,
46,05/06/19 10:11:53 AM,21.96,,,,
47,05/06/19 10:11:54 AM,21.96,,,,
48,05/06/19 10:11:55 AM,21.62,,,,
49,05/06/19 10:11:56 AM,21.96,,,,
50,05/06/19 10:11:57 AM,21.62,,,,
51,05/06/19 10:11:58 AM,21.62,,,,
52,05/06/19 10:11:59 AM,21.62,,,,
53,05/06/19 10:12:00 AM,21.62,,,,
