"Plot Title: 50CM-190425"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 1283023, SEN S/N: 1283023)","Started (LGR S/N: 1283023)","Button Down (LGR S/N: 1283023)","Button Up (LGR S/N: 1283023)","Host Connected (LGR S/N: 1283023)","Stopped (LGR S/N: 1283023)","End Of File (LGR S/N: 1283023)"
1,04/25/19 11:26:03 AM,19.93,Logged,,,,,
2,04/25/19 11:26:04 AM,19.93,,,,,,
3,04/25/19 11:26:05 AM,19.93,,,,,,
4,04/25/19 11:26:06 AM,19.93,,,,,,
5,04/25/19 11:26:07 AM,19.93,,,,,,
6,04/25/19 11:26:08 AM,19.93,,,,,,
7,04/25/19 11:26:09 AM,19.93,,,,,,
8,04/25/19 11:26:10 AM,19.93,,,,,,
9,04/25/19 11:26:11 AM,19.93,,,,,,
10,04/25/19 11:26:12 AM,19.93,,,,,,
11,04/25/19 11:26:13 AM,19.93,,,,,,
12,04/25/19 11:26:14 AM,19.93,,,,,,
13,04/25/19 11:26:15 AM,19.93,,,,,,
14,04/25/19 11:26:16 AM,19.93,,,,,,
15,04/25/19 11:26:17 AM,19.93,,,,,,
16,04/25/19 11:26:18 AM,19.93,,,,,,
17,04/25/19 11:26:19 AM,19.93,,,,,,
18,04/25/19 11:26:20 AM,19.93,,,,,,
19,04/25/19 11:26:21 AM,19.93,,,,,,
20,04/25/19 11:26:22 AM,19.93,,,,,,
21,04/25/19 11:26:23 AM,19.93,,,,,,
22,04/25/19 11:26:24 AM,19.93,,,,,,
23,04/25/19 11:26:25 AM,19.93,,,,,,
24,04/25/19 11:26:26 AM,19.93,,,,,,
25,04/25/19 11:26:27 AM,19.93,,,,,,
26,04/25/19 11:26:28 AM,19.93,,,,,,
27,04/25/19 11:26:29 AM,19.93,,,,,,
28,04/25/19 11:26:30 AM,19.93,,,,,,
29,04/25/19 11:26:31 AM,19.93,,,,,,
30,04/25/19 11:26:32 AM,19.93,,,,,,
31,04/25/19 11:26:33 AM,19.93,,,,,,
32,04/25/19 11:26:34 AM,19.93,,,,,,
33,04/25/19 11:26:35 AM,19.93,,,,,,
34,04/25/19 11:26:36 AM,19.93,,,,,,
35,04/25/19 11:26:37 AM,19.93,,,,,,
36,04/25/19 11:26:38 AM,19.93,,,,,,
37,04/25/19 11:26:39 AM,19.93,,,,,,
38,04/25/19 11:26:40 AM,19.93,,,,,,
39,04/25/19 11:26:41 AM,19.93,,,,,,
40,04/25/19 11:26:42 AM,19.93,,,,,,
41,04/25/19 11:26:43 AM,19.93,,,,,,
42,04/25/19 11:26:44 AM,19.93,,,,,,
43,04/25/19 11:26:45 AM,19.93,,,,,,
44,04/25/19 11:26:46 AM,19.93,,,,,,
45,04/25/19 11:26:47 AM,19.93,,,,,,
46,04/25/19 11:26:48 AM,19.93,,,,,,
47,04/25/19 11:26:49 AM,19.93,,,,,,
48,04/25/19 11:26:50 AM,20.27,,,,,,
49,04/25/19 11:26:51 AM,19.93,,,,,,
50,04/25/19 11:26:52 AM,19.93,,,,,,
51,04/25/19 11:26:53 AM,19.93,,,,,,
52,04/25/19 11:26:54 AM,19.93,,,,,,
53,04/25/19 11:26:55 AM,19.93,,,,,,
54,04/25/19 11:26:56 AM,19.93,,,,,,
55,04/25/19 11:26:57 AM,19.93,,,,,,
56,04/25/19 11:26:58 AM,19.93,,,,,,
57,04/25/19 11:26:59 AM,19.93,,,,,,
58,04/25/19 11:27:00 AM,19.93,,,,,,
59,04/25/19 11:27:01 AM,19.93,,,,,,
60,04/25/19 11:27:02 AM,19.93,,,,,,
61,04/25/19 11:27:03 AM,19.93,,,,,,
62,04/25/19 11:27:04 AM,19.93,,,,,,
63,04/25/19 11:27:05 AM,19.93,,,,,,
64,04/25/19 11:27:06 AM,19.93,,,,,,
65,04/25/19 11:27:07 AM,19.93,,,,,,
66,04/25/19 11:27:08 AM,19.93,,,,,,
67,04/25/19 11:27:09 AM,19.93,,,,,,
68,04/25/19 11:27:10 AM,19.93,,,,,,
69,04/25/19 11:27:11 AM,19.93,,,,,,
70,04/25/19 11:27:12 AM,19.93,,,,,,
71,04/25/19 11:27:13 AM,19.93,,,,,,
72,04/25/19 11:27:14 AM,19.93,,,,,,
73,04/25/19 11:27:15 AM,19.93,,,,,,
74,04/25/19 11:27:16 AM,19.93,,,,,,
75,04/25/19 11:27:17 AM,19.93,,,,,,
76,04/25/19 11:27:18 AM,19.93,,,,,,
77,04/25/19 11:27:19 AM,19.93,,,,,,
78,04/25/19 11:27:20 AM,19.93,,,,,,
79,04/25/19 11:27:21 AM,19.93,,,,,,
80,04/25/19 11:27:22 AM,19.93,,,,,,
81,04/25/19 11:27:23 AM,19.93,,,,,,
82,04/25/19 11:27:24 AM,19.93,,,,,,
83,04/25/19 11:27:25 AM,19.93,,,,,,
84,04/25/19 11:27:26 AM,19.93,,,,,,
85,04/25/19 11:27:27 AM,19.93,,,,,,
86,04/25/19 11:27:28 AM,19.93,,,,,,
87,04/25/19 11:27:29 AM,19.93,,,,,,
88,04/25/19 11:27:30 AM,19.93,,,,,,
89,04/25/19 11:27:31 AM,19.93,,,,,,
90,04/25/19 11:27:32 AM,19.93,,,,,,
91,04/25/19 11:27:33 AM,19.93,,,,,,
92,04/25/19 11:27:34 AM,19.93,,,,,,
93,04/25/19 11:27:35 AM,19.93,,,,,,
94,04/25/19 11:27:36 AM,19.93,,,,,,
95,04/25/19 11:27:37 AM,19.93,,,,,,
96,04/25/19 11:27:38 AM,19.93,,,,,,
97,04/25/19 11:27:39 AM,19.93,,,,,,
98,04/25/19 11:27:40 AM,19.93,,,,,,
99,04/25/19 11:27:41 AM,19.93,,,,,,
100,04/25/19 11:27:42 AM,19.93,,,,,,
101,04/25/19 11:27:43 AM,19.93,,,,,,
102,04/25/19 11:27:44 AM,19.93,,,,,,
103,04/25/19 11:27:45 AM,19.93,,,,,,
104,04/25/19 11:27:46 AM,19.93,,,,,,
105,04/25/19 11:27:47 AM,19.93,,,,,,
106,04/25/19 11:27:48 AM,19.93,,,,,,
107,04/25/19 11:27:49 AM,19.93,,,,,,
108,04/25/19 11:27:50 AM,19.93,,,,,,
109,04/25/19 11:27:51 AM,19.93,,,,,,
110,04/25/19 11:27:52 AM,19.93,,,,,,
111,04/25/19 11:27:53 AM,19.93,,,,,,
112,04/25/19 11:27:54 AM,19.93,,,,,,
113,04/25/19 11:27:55 AM,19.93,,,,,,
114,04/25/19 11:27:56 AM,19.93,,,,,,
115,04/25/19 11:27:57 AM,19.93,,,,,,
116,04/25/19 11:27:58 AM,19.93,,,,,,
117,04/25/19 11:27:59 AM,19.93,,,,,,
118,04/25/19 11:28:00 AM,19.93,,,,,,
119,04/25/19 11:28:01 AM,19.93,,,,,,
120,04/25/19 11:28:02 AM,19.93,,,,,,
121,04/25/19 11:28:03 AM,19.93,,,,,,
122,04/25/19 11:28:04 AM,19.93,,,,,,
123,04/25/19 11:28:05 AM,19.93,,,,,,
124,04/25/19 11:28:06 AM,19.93,,,,,,
125,04/25/19 11:28:07 AM,19.93,,,,,,
126,04/25/19 11:28:08 AM,19.93,,,,,,
127,04/25/19 11:28:09 AM,19.93,,,,,,
128,04/25/19 11:28:10 AM,19.93,,,,,,
129,04/25/19 11:28:11 AM,19.93,,,,,,
130,04/25/19 11:28:12 AM,19.93,,,,,,
131,04/25/19 11:28:13 AM,19.93,,,,,,
132,04/25/19 11:28:14 AM,19.93,,,,,,
133,04/25/19 11:28:15 AM,19.93,,,,,,
134,04/25/19 11:28:16 AM,19.93,,,,,,
135,04/25/19 11:28:17 AM,19.93,,,,,,
136,04/25/19 11:28:18 AM,19.93,,,,,,
137,04/25/19 11:28:19 AM,19.93,,,,,,
138,04/25/19 11:28:20 AM,19.93,,,,,,
139,04/25/19 11:28:21 AM,19.93,,,,,,
140,04/25/19 11:28:22 AM,19.93,,,,,,
141,04/25/19 11:28:23 AM,19.93,,,,,,
142,04/25/19 11:28:24 AM,19.93,,,,,,
143,04/25/19 11:28:25 AM,19.93,,,,,,
144,04/25/19 11:28:26 AM,19.93,,,,,,
145,04/25/19 11:28:27 AM,19.93,,,,,,
146,04/25/19 11:28:28 AM,19.93,,,,,,
147,04/25/19 11:28:29 AM,19.93,,,,,,
148,04/25/19 11:28:30 AM,19.93,,,,,,
149,04/25/19 11:28:31 AM,19.93,,,,,,
150,04/25/19 11:28:32 AM,19.93,,,,,,
151,04/25/19 11:28:33 AM,19.93,,,,,,
152,04/25/19 11:28:34 AM,19.93,,,,,,
153,04/25/19 11:28:35 AM,19.93,,,,,,
154,04/25/19 11:28:36 AM,19.93,,,,,,
155,04/25/19 11:28:37 AM,19.93,,,,,,
156,04/25/19 11:28:38 AM,19.93,,,,,,
157,04/25/19 11:28:39 AM,19.93,,,,,,
158,04/25/19 11:28:40 AM,19.93,,,,,,
159,04/25/19 11:28:41 AM,19.93,,,,,,
160,04/25/19 11:28:42 AM,19.93,,,,,,
161,04/25/19 11:28:43 AM,19.93,,,,,,
162,04/25/19 11:28:44 AM,19.93,,,,,,
163,04/25/19 11:28:45 AM,19.93,,,,,,
164,04/25/19 11:28:46 AM,19.93,,,,,,
165,04/25/19 11:28:47 AM,19.93,,,,,,
166,04/25/19 11:28:48 AM,19.93,,,,,,
167,04/25/19 11:28:49 AM,19.93,,,,,,
168,04/25/19 11:28:50 AM,19.93,,,,,,
169,04/25/19 11:28:51 AM,19.93,,,,,,
170,04/25/19 11:28:52 AM,19.93,,,,,,
171,04/25/19 11:28:53 AM,19.93,,,,,,
172,04/25/19 11:28:54 AM,19.93,,,,,,
173,04/25/19 11:28:55 AM,19.93,,,,,,
174,04/25/19 11:28:56 AM,19.93,,,,,,
175,04/25/19 11:28:57 AM,19.93,,,,,,
176,04/25/19 11:28:58 AM,19.93,,,,,,
177,04/25/19 11:28:59 AM,19.93,,,,,,
178,04/25/19 11:29:00 AM,19.93,,,,,,
179,04/25/19 11:29:01 AM,19.93,,,,,,
180,04/25/19 11:29:02 AM,19.93,,,,,,
181,04/25/19 11:29:03 AM,20.27,,,,,,
182,04/25/19 11:29:04 AM,31.68,,,,,,
183,04/25/19 11:29:05 AM,52.18,,,,,,
184,04/25/19 11:29:06 AM,74.39,,,,,,
185,04/25/19 11:29:07 AM,86.12,,,,,,
186,04/25/19 11:29:08 AM,96.58,,,,,,
187,04/25/19 11:29:09 AM,104.12,,,,,,
188,04/25/19 11:29:10 AM,108.40,,,,,,
189,04/25/19 11:29:11 AM,112.68,,,,,,
190,04/25/19 11:29:12 AM,120.95,,,,,,
191,04/25/19 11:29:13 AM,128.93,,,,,,
192,04/25/19 11:29:14 AM,136.95,,,,,,
193,04/25/19 11:29:15 AM,141.64,,,,,,
194,04/25/19 11:29:16 AM,152.06,,,,,,
195,04/25/19 11:29:17 AM,156.45,,,,,,
196,04/25/19 11:29:18 AM,165.24,,,,,,
197,04/25/19 11:29:19 AM,177.10,,,,,,
198,04/25/19 11:29:20 AM,174.05,,,,,,
199,04/25/19 11:29:21 AM,173.71,,,,,,
200,04/25/19 11:29:22 AM,171.67,,,,,,
201,04/25/19 11:29:23 AM,178.45,,,,,,
202,04/25/19 11:29:24 AM,197.11,,,,,,
203,04/25/19 11:29:25 AM,215.05,,,,,,
204,04/25/19 11:29:26 AM,225.17,,,,,,
205,04/25/19 11:29:27 AM,233.24,,,,,,
206,04/25/19 11:29:28 AM,275.51,,,,,,
207,04/25/19 11:29:29 AM,280.12,,,,,,
208,04/25/19 11:29:30 AM,305.68,,,,,,
209,04/25/19 11:29:31 AM,293.26,,,,,,
210,04/25/19 11:29:32 AM,281.76,,,,,,
211,04/25/19 11:29:33 AM,274.85,,,,,,
212,04/25/19 11:29:34 AM,267.91,,,,,,
213,04/25/19 11:29:35 AM,260.29,,,,,,
214,04/25/19 11:29:36 AM,253.64,,,,,,
215,04/25/19 11:29:37 AM,248.30,,,,,,
