"Plot Title: 10CM-190425"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 2247366, SEN S/N: 2247366)","Started (LGR S/N: 2247366)","Host Connected (LGR S/N: 2247366)","Stopped (LGR S/N: 2247366)","End Of File (LGR S/N: 2247366)"
1,04/25/19 11:26:13 AM,19.93,Logged,,,
2,04/25/19 11:26:14 AM,19.60,,,,
3,04/25/19 11:26:15 AM,19.93,,,,
4,04/25/19 11:26:16 AM,19.93,,,,
5,04/25/19 11:26:17 AM,19.93,,,,
6,04/25/19 11:26:18 AM,19.93,,,,
7,04/25/19 11:26:19 AM,19.93,,,,
8,04/25/19 11:26:20 AM,19.60,,,,
9,04/25/19 11:26:21 AM,19.93,,,,
10,04/25/19 11:26:22 AM,19.93,,,,
11,04/25/19 11:26:23 AM,19.93,,,,
12,04/25/19 11:26:24 AM,19.93,,,,
13,04/25/19 11:26:25 AM,19.93,,,,
14,04/25/19 11:26:26 AM,19.93,,,,
15,04/25/19 11:26:27 AM,19.60,,,,
16,04/25/19 11:26:28 AM,19.93,,,,
17,04/25/19 11:26:29 AM,19.93,,,,
18,04/25/19 11:26:30 AM,19.93,,,,
19,04/25/19 11:26:31 AM,19.93,,,,
20,04/25/19 11:26:32 AM,19.93,,,,
21,04/25/19 11:26:33 AM,19.93,,,,
22,04/25/19 11:26:34 AM,19.93,,,,
23,04/25/19 11:26:35 AM,19.93,,,,
24,04/25/19 11:26:36 AM,19.93,,,,
25,04/25/19 11:26:37 AM,19.93,,,,
26,04/25/19 11:26:38 AM,19.93,,,,
27,04/25/19 11:26:39 AM,19.93,,,,
28,04/25/19 11:26:40 AM,19.93,,,,
29,04/25/19 11:26:41 AM,19.93,,,,
30,04/25/19 11:26:42 AM,19.93,,,,
31,04/25/19 11:26:43 AM,19.93,,,,
32,04/25/19 11:26:44 AM,19.93,,,,
33,04/25/19 11:26:45 AM,19.93,,,,
34,04/25/19 11:26:46 AM,19.60,,,,
35,04/25/19 11:26:47 AM,19.93,,,,
36,04/25/19 11:26:48 AM,19.93,,,,
37,04/25/19 11:26:49 AM,19.93,,,,
38,04/25/19 11:26:50 AM,19.93,,,,
39,04/25/19 11:26:51 AM,19.93,,,,
40,04/25/19 11:26:52 AM,19.93,,,,
41,04/25/19 11:26:53 AM,19.93,,,,
42,04/25/19 11:26:54 AM,19.93,,,,
43,04/25/19 11:26:55 AM,19.60,,,,
44,04/25/19 11:26:56 AM,19.60,,,,
45,04/25/19 11:26:57 AM,19.60,,,,
46,04/25/19 11:26:58 AM,19.60,,,,
47,04/25/19 11:26:59 AM,19.93,,,,
48,04/25/19 11:27:00 AM,19.60,,,,
49,04/25/19 11:27:01 AM,19.93,,,,
50,04/25/19 11:27:02 AM,19.60,,,,
51,04/25/19 11:27:03 AM,19.93,,,,
52,04/25/19 11:27:04 AM,19.60,,,,
53,04/25/19 11:27:05 AM,19.93,,,,
54,04/25/19 11:27:06 AM,19.93,,,,
55,04/25/19 11:27:07 AM,19.60,,,,
56,04/25/19 11:27:08 AM,19.60,,,,
57,04/25/19 11:27:09 AM,19.60,,,,
58,04/25/19 11:27:10 AM,19.93,,,,
59,04/25/19 11:27:11 AM,19.60,,,,
60,04/25/19 11:27:12 AM,19.93,,,,
61,04/25/19 11:27:13 AM,19.60,,,,
62,04/25/19 11:27:14 AM,19.93,,,,
63,04/25/19 11:27:15 AM,19.93,,,,
64,04/25/19 11:27:16 AM,19.60,,,,
65,04/25/19 11:27:17 AM,19.60,,,,
66,04/25/19 11:27:18 AM,19.60,,,,
67,04/25/19 11:27:19 AM,19.60,,,,
68,04/25/19 11:27:20 AM,19.60,,,,
69,04/25/19 11:27:21 AM,19.60,,,,
70,04/25/19 11:27:22 AM,19.60,,,,
71,04/25/19 11:27:23 AM,19.60,,,,
72,04/25/19 11:27:24 AM,19.93,,,,
73,04/25/19 11:27:25 AM,19.60,,,,
74,04/25/19 11:27:26 AM,19.60,,,,
75,04/25/19 11:27:27 AM,19.60,,,,
76,04/25/19 11:27:28 AM,19.60,,,,
77,04/25/19 11:27:29 AM,19.60,,,,
78,04/25/19 11:27:30 AM,19.60,,,,
79,04/25/19 11:27:31 AM,19.60,,,,
80,04/25/19 11:27:32 AM,19.60,,,,
81,04/25/19 11:27:33 AM,19.60,,,,
82,04/25/19 11:27:34 AM,19.93,,,,
83,04/25/19 11:27:35 AM,19.60,,,,
84,04/25/19 11:27:36 AM,19.60,,,,
85,04/25/19 11:27:37 AM,19.93,,,,
86,04/25/19 11:27:38 AM,19.60,,,,
87,04/25/19 11:27:39 AM,19.60,,,,
88,04/25/19 11:27:40 AM,19.60,,,,
89,04/25/19 11:27:41 AM,19.60,,,,
90,04/25/19 11:27:42 AM,19.60,,,,
91,04/25/19 11:27:43 AM,19.93,,,,
92,04/25/19 11:27:44 AM,19.60,,,,
93,04/25/19 11:27:45 AM,19.60,,,,
94,04/25/19 11:27:46 AM,19.60,,,,
95,04/25/19 11:27:47 AM,19.60,,,,
96,04/25/19 11:27:48 AM,19.60,,,,
97,04/25/19 11:27:49 AM,19.60,,,,
98,04/25/19 11:27:50 AM,19.60,,,,
99,04/25/19 11:27:51 AM,19.60,,,,
100,04/25/19 11:27:52 AM,19.93,,,,
101,04/25/19 11:27:53 AM,19.93,,,,
102,04/25/19 11:27:54 AM,19.93,,,,
103,04/25/19 11:27:55 AM,19.60,,,,
104,04/25/19 11:27:56 AM,19.60,,,,
105,04/25/19 11:27:57 AM,19.60,,,,
106,04/25/19 11:27:58 AM,19.60,,,,
107,04/25/19 11:27:59 AM,19.93,,,,
108,04/25/19 11:28:00 AM,19.60,,,,
109,04/25/19 11:28:01 AM,19.60,,,,
110,04/25/19 11:28:02 AM,19.60,,,,
111,04/25/19 11:28:03 AM,19.60,,,,
112,04/25/19 11:28:04 AM,19.60,,,,
113,04/25/19 11:28:05 AM,19.93,,,,
114,04/25/19 11:28:06 AM,19.60,,,,
115,04/25/19 11:28:07 AM,19.60,,,,
116,04/25/19 11:28:08 AM,19.93,,,,
117,04/25/19 11:28:09 AM,19.60,,,,
118,04/25/19 11:28:10 AM,19.60,,,,
119,04/25/19 11:28:11 AM,19.60,,,,
120,04/25/19 11:28:12 AM,19.60,,,,
121,04/25/19 11:28:13 AM,19.60,,,,
122,04/25/19 11:28:14 AM,19.60,,,,
123,04/25/19 11:28:15 AM,19.60,,,,
124,04/25/19 11:28:16 AM,19.60,,,,
125,04/25/19 11:28:17 AM,19.60,,,,
126,04/25/19 11:28:18 AM,19.60,,,,
127,04/25/19 11:28:19 AM,19.60,,,,
128,04/25/19 11:28:20 AM,19.60,,,,
129,04/25/19 11:28:21 AM,19.60,,,,
130,04/25/19 11:28:22 AM,19.93,,,,
131,04/25/19 11:28:23 AM,19.60,,,,
132,04/25/19 11:28:24 AM,19.60,,,,
133,04/25/19 11:28:25 AM,19.60,,,,
134,04/25/19 11:28:26 AM,19.60,,,,
135,04/25/19 11:28:27 AM,19.60,,,,
136,04/25/19 11:28:28 AM,19.60,,,,
137,04/25/19 11:28:29 AM,19.60,,,,
138,04/25/19 11:28:30 AM,19.60,,,,
139,04/25/19 11:28:31 AM,19.60,,,,
140,04/25/19 11:28:32 AM,19.60,,,,
141,04/25/19 11:28:33 AM,19.60,,,,
142,04/25/19 11:28:34 AM,19.60,,,,
143,04/25/19 11:28:35 AM,19.60,,,,
144,04/25/19 11:28:36 AM,19.60,,,,
145,04/25/19 11:28:37 AM,19.93,,,,
146,04/25/19 11:28:38 AM,19.60,,,,
147,04/25/19 11:28:39 AM,19.60,,,,
148,04/25/19 11:28:40 AM,19.60,,,,
149,04/25/19 11:28:41 AM,19.60,,,,
150,04/25/19 11:28:42 AM,19.60,,,,
151,04/25/19 11:28:43 AM,19.60,,,,
152,04/25/19 11:28:44 AM,19.60,,,,
153,04/25/19 11:28:45 AM,19.60,,,,
154,04/25/19 11:28:46 AM,19.60,,,,
155,04/25/19 11:28:47 AM,19.60,,,,
156,04/25/19 11:28:48 AM,19.60,,,,
157,04/25/19 11:28:49 AM,19.60,,,,
158,04/25/19 11:28:50 AM,19.60,,,,
159,04/25/19 11:28:51 AM,19.60,,,,
160,04/25/19 11:28:52 AM,19.60,,,,
161,04/25/19 11:28:53 AM,19.60,,,,
162,04/25/19 11:28:54 AM,19.60,,,,
163,04/25/19 11:28:55 AM,19.60,,,,
164,04/25/19 11:28:56 AM,19.60,,,,
165,04/25/19 11:28:57 AM,19.60,,,,
166,04/25/19 11:28:58 AM,19.60,,,,
167,04/25/19 11:28:59 AM,19.60,,,,
168,04/25/19 11:29:00 AM,19.60,,,,
169,04/25/19 11:29:01 AM,19.60,,,,
170,04/25/19 11:29:02 AM,19.60,,,,
171,04/25/19 11:29:03 AM,19.60,,,,
172,04/25/19 11:29:04 AM,19.93,,,,
173,04/25/19 11:29:05 AM,19.93,,,,
174,04/25/19 11:29:06 AM,20.27,,,,
175,04/25/19 11:29:07 AM,20.27,,,,
176,04/25/19 11:29:08 AM,20.27,,,,
177,04/25/19 11:29:09 AM,20.61,,,,
178,04/25/19 11:29:10 AM,20.95,,,,
179,04/25/19 11:29:11 AM,21.62,,,,
180,04/25/19 11:29:12 AM,22.29,,,,
181,04/25/19 11:29:13 AM,23.30,,,,
182,04/25/19 11:29:14 AM,24.65,,,,
183,04/25/19 11:29:15 AM,26.33,,,,
184,04/25/19 11:29:16 AM,28.34,,,,
185,04/25/19 11:29:17 AM,30.68,,,,
186,04/25/19 11:29:18 AM,33.68,,,,
187,04/25/19 11:29:19 AM,37.34,,,,
188,04/25/19 11:29:20 AM,41.64,,,,
189,04/25/19 11:29:21 AM,46.92,,,,
190,04/25/19 11:29:22 AM,54.81,,,,
191,04/25/19 11:29:23 AM,67.55,,,,
192,04/25/19 11:29:24 AM,93.63,,,,
193,04/25/19 11:29:25 AM,108.73,,,,
194,04/25/19 11:29:26 AM,120.62,,,,
195,04/25/19 11:29:27 AM,130.60,,,,
196,04/25/19 11:29:28 AM,138.96,,,,
197,04/25/19 11:29:29 AM,143.99,,,,
198,04/25/19 11:29:30 AM,149.03,,,,
199,04/25/19 11:29:31 AM,153.75,,,,
200,04/25/19 11:29:32 AM,159.49,,,,
201,04/25/19 11:29:33 AM,165.58,,,,
202,04/25/19 11:29:34 AM,171.67,,,,
203,04/25/19 11:29:35 AM,178.45,,,,
204,04/25/19 11:29:36 AM,186.94,,,,
205,04/25/19 11:29:37 AM,195.08,,,,
206,04/25/19 11:29:38 AM,204.23,,,,
207,04/25/19 11:29:39 AM,214.04,,,,
208,04/25/19 11:29:40 AM,224.16,,,,
209,04/25/19 11:29:41 AM,237.94,,,,
210,04/25/19 11:29:42 AM,249.64,,,,
211,04/25/19 11:29:43 AM,262.94,,,,
212,04/25/19 11:29:44 AM,279.13,,,,
213,04/25/19 11:29:45 AM,294.24,,,,
214,04/25/19 11:29:46 AM,311.23,,,,
215,04/25/19 11:29:47 AM,328.47,,,,
216,04/25/19 11:29:48 AM,345.00,,,,
217,04/25/19 11:29:49 AM,360.53,,,,
218,04/25/19 11:29:50 AM,374.41,,,,
219,04/25/19 11:29:51 AM,387.93,,,,
220,04/25/19 11:29:52 AM,402.72,,,,
221,04/25/19 11:29:53 AM,418.10,,,,
222,04/25/19 11:29:54 AM,434.09,,,,
223,04/25/19 11:29:55 AM,448.77,,,,
224,04/25/19 11:29:56 AM,463.44,,,,
225,04/25/19 11:29:57 AM,476.83,,,,
