"Plot Title: 50CM-190501"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 1283023, SEN S/N: 1283023)","Started (LGR S/N: 1283023)","Button Down (LGR S/N: 1283023)","Button Up (LGR S/N: 1283023)","Host Connected (LGR S/N: 1283023)","Stopped (LGR S/N: 1283023)","End Of File (LGR S/N: 1283023)"
1,05/01/19 10:49:14 AM,20.61,Logged,,,,,
2,05/01/19 10:49:15 AM,20.61,,,,,,
3,05/01/19 10:49:16 AM,20.61,,,,,,
4,05/01/19 10:49:17 AM,20.61,,,,,,
5,05/01/19 10:49:18 AM,20.61,,,,,,
6,05/01/19 10:49:19 AM,20.61,,,,,,
7,05/01/19 10:49:20 AM,20.61,,,,,,
8,05/01/19 10:49:21 AM,20.61,,,,,,
9,05/01/19 10:49:22 AM,20.61,,,,,,
10,05/01/19 10:49:23 AM,20.61,,,,,,
11,05/01/19 10:49:24 AM,20.61,,,,,,
12,05/01/19 10:49:25 AM,20.61,,,,,,
13,05/01/19 10:49:26 AM,20.61,,,,,,
14,05/01/19 10:49:27 AM,20.61,,,,,,
15,05/01/19 10:49:28 AM,20.61,,,,,,
16,05/01/19 10:49:29 AM,20.61,,,,,,
17,05/01/19 10:49:30 AM,20.61,,,,,,
18,05/01/19 10:49:31 AM,20.61,,,,,,
19,05/01/19 10:49:32 AM,20.61,,,,,,
20,05/01/19 10:49:33 AM,20.61,,,,,,
21,05/01/19 10:49:34 AM,20.61,,,,,,
22,05/01/19 10:49:35 AM,20.61,,,,,,
23,05/01/19 10:49:36 AM,20.61,,,,,,
24,05/01/19 10:49:37 AM,20.61,,,,,,
25,05/01/19 10:49:38 AM,20.61,,,,,,
26,05/01/19 10:49:39 AM,20.61,,,,,,
27,05/01/19 10:49:40 AM,20.61,,,,,,
28,05/01/19 10:49:41 AM,20.61,,,,,,
29,05/01/19 10:49:42 AM,20.61,,,,,,
30,05/01/19 10:49:43 AM,20.61,,,,,,
31,05/01/19 10:49:44 AM,20.61,,,,,,
32,05/01/19 10:49:45 AM,20.61,,,,,,
33,05/01/19 10:49:46 AM,20.61,,,,,,
34,05/01/19 10:49:47 AM,20.61,,,,,,
35,05/01/19 10:49:48 AM,20.61,,,,,,
36,05/01/19 10:49:49 AM,20.61,,,,,,
37,05/01/19 10:49:50 AM,20.95,,,,,,
38,05/01/19 10:49:51 AM,20.61,,,,,,
39,05/01/19 10:49:52 AM,20.61,,,,,,
40,05/01/19 10:49:53 AM,20.61,,,,,,
41,05/01/19 10:49:54 AM,20.61,,,,,,
42,05/01/19 10:49:55 AM,20.61,,,,,,
43,05/01/19 10:49:56 AM,20.61,,,,,,
44,05/01/19 10:49:57 AM,20.95,,,,,,
45,05/01/19 10:49:58 AM,20.61,,,,,,
46,05/01/19 10:49:59 AM,20.95,,,,,,
47,05/01/19 10:50:00 AM,20.95,,,,,,
48,05/01/19 10:50:01 AM,20.61,,,,,,
49,05/01/19 10:50:02 AM,20.61,,,,,,
50,05/01/19 10:50:03 AM,20.61,,,,,,
51,05/01/19 10:50:04 AM,20.61,,,,,,
52,05/01/19 10:50:05 AM,20.95,,,,,,
53,05/01/19 10:50:06 AM,20.95,,,,,,
54,05/01/19 10:50:07 AM,20.95,,,,,,
55,05/01/19 10:50:08 AM,20.61,,,,,,
56,05/01/19 10:50:09 AM,20.61,,,,,,
57,05/01/19 10:50:10 AM,20.95,,,,,,
58,05/01/19 10:50:11 AM,20.61,,,,,,
59,05/01/19 10:50:12 AM,20.95,,,,,,
60,05/01/19 10:50:13 AM,20.95,,,,,,
61,05/01/19 10:50:14 AM,20.61,,,,,,
62,05/01/19 10:50:15 AM,20.95,,,,,,
63,05/01/19 10:50:16 AM,20.95,,,,,,
64,05/01/19 10:50:17 AM,20.95,,,,,,
65,05/01/19 10:50:18 AM,20.61,,,,,,
66,05/01/19 10:50:19 AM,20.61,,,,,,
67,05/01/19 10:50:20 AM,20.61,,,,,,
68,05/01/19 10:50:21 AM,20.95,,,,,,
69,05/01/19 10:50:22 AM,20.61,,,,,,
70,05/01/19 10:50:23 AM,20.95,,,,,,
71,05/01/19 10:50:24 AM,20.95,,,,,,
72,05/01/19 10:50:25 AM,20.95,,,,,,
73,05/01/19 10:50:26 AM,20.95,,,,,,
74,05/01/19 10:50:27 AM,20.95,,,,,,
75,05/01/19 10:50:28 AM,20.61,,,,,,
76,05/01/19 10:50:29 AM,20.61,,,,,,
77,05/01/19 10:50:30 AM,20.95,,,,,,
78,05/01/19 10:50:31 AM,20.61,,,,,,
79,05/01/19 10:50:32 AM,20.61,,,,,,
80,05/01/19 10:50:33 AM,20.61,,,,,,
81,05/01/19 10:50:34 AM,20.61,,,,,,
82,05/01/19 10:50:35 AM,20.95,,,,,,
83,05/01/19 10:50:36 AM,20.61,,,,,,
84,05/01/19 10:50:37 AM,20.61,,,,,,
85,05/01/19 10:50:38 AM,20.61,,,,,,
86,05/01/19 10:50:39 AM,20.95,,,,,,
87,05/01/19 10:50:40 AM,20.61,,,,,,
88,05/01/19 10:50:41 AM,20.61,,,,,,
89,05/01/19 10:50:42 AM,20.61,,,,,,
90,05/01/19 10:50:43 AM,20.61,,,,,,
91,05/01/19 10:50:44 AM,20.95,,,,,,
92,05/01/19 10:50:45 AM,20.95,,,,,,
93,05/01/19 10:50:46 AM,20.95,,,,,,
94,05/01/19 10:50:47 AM,20.95,,,,,,
95,05/01/19 10:50:48 AM,20.61,,,,,,
96,05/01/19 10:50:49 AM,20.61,,,,,,
97,05/01/19 10:50:50 AM,20.95,,,,,,
98,05/01/19 10:50:51 AM,20.95,,,,,,
99,05/01/19 10:50:52 AM,20.95,,,,,,
100,05/01/19 10:50:53 AM,20.61,,,,,,
101,05/01/19 10:50:54 AM,20.61,,,,,,
102,05/01/19 10:50:55 AM,20.61,,,,,,
103,05/01/19 10:50:56 AM,20.61,,,,,,
104,05/01/19 10:50:57 AM,20.95,,,,,,
105,05/01/19 10:50:58 AM,20.61,,,,,,
106,05/01/19 10:50:59 AM,20.61,,,,,,
107,05/01/19 10:51:00 AM,20.61,,,,,,
108,05/01/19 10:51:01 AM,20.95,,,,,,
109,05/01/19 10:51:02 AM,20.61,,,,,,
110,05/01/19 10:51:03 AM,20.61,,,,,,
111,05/01/19 10:51:04 AM,20.95,,,,,,
112,05/01/19 10:51:05 AM,20.61,,,,,,
113,05/01/19 10:51:06 AM,20.95,,,,,,
114,05/01/19 10:51:07 AM,20.61,,,,,,
115,05/01/19 10:51:08 AM,20.61,,,,,,
116,05/01/19 10:51:09 AM,20.61,,,,,,
117,05/01/19 10:51:10 AM,20.95,,,,,,
118,05/01/19 10:51:11 AM,20.61,,,,,,
119,05/01/19 10:51:12 AM,20.95,,,,,,
120,05/01/19 10:51:13 AM,20.95,,,,,,
121,05/01/19 10:51:14 AM,20.61,,,,,,
122,05/01/19 10:51:15 AM,20.61,,,,,,
123,05/01/19 10:51:16 AM,20.61,,,,,,
124,05/01/19 10:51:17 AM,20.61,,,,,,
125,05/01/19 10:51:18 AM,20.61,,,,,,
126,05/01/19 10:51:19 AM,20.61,,,,,,
127,05/01/19 10:51:20 AM,20.61,,,,,,
128,05/01/19 10:51:21 AM,20.61,,,,,,
129,05/01/19 10:51:22 AM,20.95,,,,,,
130,05/01/19 10:51:23 AM,20.61,,,,,,
131,05/01/19 10:51:24 AM,20.95,,,,,,
132,05/01/19 10:51:25 AM,20.61,,,,,,
133,05/01/19 10:51:26 AM,20.61,,,,,,
134,05/01/19 10:51:27 AM,20.95,,,,,,
135,05/01/19 10:51:28 AM,20.61,,,,,,
136,05/01/19 10:51:29 AM,20.61,,,,,,
137,05/01/19 10:51:30 AM,20.61,,,,,,
138,05/01/19 10:51:31 AM,20.95,,,,,,
139,05/01/19 10:51:32 AM,20.61,,,,,,
140,05/01/19 10:51:33 AM,20.61,,,,,,
141,05/01/19 10:51:34 AM,20.61,,,,,,
142,05/01/19 10:51:35 AM,20.61,,,,,,
143,05/01/19 10:51:36 AM,20.61,,,,,,
144,05/01/19 10:51:37 AM,20.61,,,,,,
145,05/01/19 10:51:38 AM,20.61,,,,,,
146,05/01/19 10:51:39 AM,20.61,,,,,,
147,05/01/19 10:51:40 AM,20.61,,,,,,
148,05/01/19 10:51:41 AM,20.61,,,,,,
149,05/01/19 10:51:42 AM,20.95,,,,,,
150,05/01/19 10:51:43 AM,20.61,,,,,,
151,05/01/19 10:51:44 AM,20.61,,,,,,
152,05/01/19 10:51:45 AM,20.61,,,,,,
153,05/01/19 10:51:46 AM,20.61,,,,,,
