"Plot Title: 100CM-190501"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 2247367, SEN S/N: 2247367)","Started (LGR S/N: 2247367)","Host Connected (LGR S/N: 2247367)","Stopped (LGR S/N: 2247367)","End Of File (LGR S/N: 2247367)"
1,05/01/19 10:49:30 AM,20.95,Logged,,,
2,05/01/19 10:49:31 AM,20.95,,,,
3,05/01/19 10:49:32 AM,20.95,,,,
4,05/01/19 10:49:33 AM,20.95,,,,
5,05/01/19 10:49:34 AM,20.95,,,,
6,05/01/19 10:49:35 AM,20.95,,,,
7,05/01/19 10:49:36 AM,20.95,,,,
8,05/01/19 10:49:37 AM,20.95,,,,
9,05/01/19 10:49:38 AM,20.95,,,,
10,05/01/19 10:49:39 AM,20.95,,,,
11,05/01/19 10:49:40 AM,20.95,,,,
12,05/01/19 10:49:41 AM,20.95,,,,
13,05/01/19 10:49:42 AM,20.95,,,,
14,05/01/19 10:49:43 AM,20.95,,,,
15,05/01/19 10:49:44 AM,20.95,,,,
16,05/01/19 10:49:45 AM,20.95,,,,
17,05/01/19 10:49:46 AM,20.95,,,,
18,05/01/19 10:49:47 AM,20.95,,,,
19,05/01/19 10:49:48 AM,20.95,,,,
20,05/01/19 10:49:49 AM,20.95,,,,
21,05/01/19 10:49:50 AM,20.95,,,,
22,05/01/19 10:49:51 AM,20.95,,,,
23,05/01/19 10:49:52 AM,20.95,,,,
24,05/01/19 10:49:53 AM,20.95,,,,
25,05/01/19 10:49:54 AM,20.95,,,,
26,05/01/19 10:49:55 AM,20.95,,,,
27,05/01/19 10:49:56 AM,20.95,,,,
28,05/01/19 10:49:57 AM,20.95,,,,
29,05/01/19 10:49:58 AM,20.95,,,,
30,05/01/19 10:49:59 AM,20.95,,,,
31,05/01/19 10:50:00 AM,20.95,,,,
32,05/01/19 10:50:01 AM,20.95,,,,
33,05/01/19 10:50:02 AM,20.95,,,,
34,05/01/19 10:50:03 AM,20.95,,,,
35,05/01/19 10:50:04 AM,20.95,,,,
36,05/01/19 10:50:05 AM,20.95,,,,
37,05/01/19 10:50:06 AM,20.95,,,,
38,05/01/19 10:50:07 AM,20.95,,,,
39,05/01/19 10:50:08 AM,20.95,,,,
40,05/01/19 10:50:09 AM,20.95,,,,
41,05/01/19 10:50:10 AM,20.95,,,,
42,05/01/19 10:50:11 AM,20.95,,,,
43,05/01/19 10:50:12 AM,20.95,,,,
44,05/01/19 10:50:13 AM,20.95,,,,
45,05/01/19 10:50:14 AM,20.95,,,,
46,05/01/19 10:50:15 AM,20.95,,,,
47,05/01/19 10:50:16 AM,20.95,,,,
48,05/01/19 10:50:17 AM,20.95,,,,
49,05/01/19 10:50:18 AM,20.95,,,,
50,05/01/19 10:50:19 AM,20.95,,,,
51,05/01/19 10:50:20 AM,20.95,,,,
52,05/01/19 10:50:21 AM,20.95,,,,
53,05/01/19 10:50:22 AM,20.95,,,,
54,05/01/19 10:50:23 AM,20.95,,,,
55,05/01/19 10:50:24 AM,20.95,,,,
56,05/01/19 10:50:25 AM,20.95,,,,
57,05/01/19 10:50:26 AM,20.95,,,,
58,05/01/19 10:50:27 AM,20.95,,,,
59,05/01/19 10:50:28 AM,20.95,,,,
60,05/01/19 10:50:29 AM,20.95,,,,
61,05/01/19 10:50:30 AM,20.95,,,,
62,05/01/19 10:50:31 AM,20.95,,,,
63,05/01/19 10:50:32 AM,20.95,,,,
64,05/01/19 10:50:33 AM,20.95,,,,
65,05/01/19 10:50:34 AM,20.95,,,,
66,05/01/19 10:50:35 AM,20.95,,,,
67,05/01/19 10:50:36 AM,20.95,,,,
68,05/01/19 10:50:37 AM,20.95,,,,
69,05/01/19 10:50:38 AM,20.95,,,,
70,05/01/19 10:50:39 AM,20.95,,,,
71,05/01/19 10:50:40 AM,20.95,,,,
72,05/01/19 10:50:41 AM,20.95,,,,
73,05/01/19 10:50:42 AM,20.95,,,,
74,05/01/19 10:50:43 AM,20.95,,,,
75,05/01/19 10:50:44 AM,20.95,,,,
76,05/01/19 10:50:45 AM,20.95,,,,
77,05/01/19 10:50:46 AM,20.95,,,,
78,05/01/19 10:50:47 AM,20.95,,,,
79,05/01/19 10:50:48 AM,20.95,,,,
80,05/01/19 10:50:49 AM,20.95,,,,
81,05/01/19 10:50:50 AM,20.95,,,,
82,05/01/19 10:50:51 AM,20.95,,,,
83,05/01/19 10:50:52 AM,20.95,,,,
84,05/01/19 10:50:53 AM,20.95,,,,
85,05/01/19 10:50:54 AM,20.95,,,,
86,05/01/19 10:50:55 AM,20.95,,,,
87,05/01/19 10:50:56 AM,20.95,,,,
88,05/01/19 10:50:57 AM,20.95,,,,
89,05/01/19 10:50:58 AM,20.95,,,,
90,05/01/19 10:50:59 AM,20.95,,,,
91,05/01/19 10:51:00 AM,20.95,,,,
92,05/01/19 10:51:01 AM,20.95,,,,
93,05/01/19 10:51:02 AM,20.95,,,,
94,05/01/19 10:51:03 AM,20.95,,,,
95,05/01/19 10:51:04 AM,20.95,,,,
96,05/01/19 10:51:05 AM,20.95,,,,
97,05/01/19 10:51:06 AM,20.95,,,,
98,05/01/19 10:51:07 AM,20.95,,,,
99,05/01/19 10:51:08 AM,20.95,,,,
100,05/01/19 10:51:09 AM,20.95,,,,
101,05/01/19 10:51:10 AM,20.95,,,,
102,05/01/19 10:51:11 AM,20.95,,,,
103,05/01/19 10:51:12 AM,20.95,,,,
104,05/01/19 10:51:13 AM,20.95,,,,
105,05/01/19 10:51:14 AM,20.95,,,,
106,05/01/19 10:51:15 AM,20.95,,,,
107,05/01/19 10:51:16 AM,20.95,,,,
108,05/01/19 10:51:17 AM,20.95,,,,
109,05/01/19 10:51:18 AM,20.95,,,,
110,05/01/19 10:51:19 AM,20.95,,,,
111,05/01/19 10:51:20 AM,20.95,,,,
112,05/01/19 10:51:21 AM,20.95,,,,
113,05/01/19 10:51:22 AM,20.95,,,,
114,05/01/19 10:51:23 AM,20.95,,,,
115,05/01/19 10:51:24 AM,20.95,,,,
116,05/01/19 10:51:25 AM,20.95,,,,
117,05/01/19 10:51:26 AM,20.95,,,,
118,05/01/19 10:51:27 AM,20.95,,,,
119,05/01/19 10:51:28 AM,20.95,,,,
