"Plot Title: 100CM-190508"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 2247367, SEN S/N: 2247367)","Started (LGR S/N: 2247367)","Button Down (LGR S/N: 2247367)","Button Up (LGR S/N: 2247367)","Host Connected (LGR S/N: 2247367)","Stopped (LGR S/N: 2247367)","End Of File (LGR S/N: 2247367)"
206,05/08/19 09:21:21 AM,23.98,,,,,,
207,05/08/19 09:21:22 AM,23.98,,,,,,
208,05/08/19 09:21:23 AM,24.31,,,,,,
209,05/08/19 09:21:24 AM,24.31,,,,,,
210,05/08/19 09:21:25 AM,24.31,,,,,,
211,05/08/19 09:21:26 AM,24.31,,,,,,
212,05/08/19 09:21:27 AM,24.31,,,,,,
213,05/08/19 09:21:28 AM,24.31,,,,,,
214,05/08/19 09:21:29 AM,24.65,,,,,,
215,05/08/19 09:21:30 AM,24.65,,,,,,
216,05/08/19 09:21:31 AM,24.31,,,,,,
217,05/08/19 09:21:32 AM,24.31,,,,,,
218,05/08/19 09:21:33 AM,23.98,,,,,,
219,05/08/19 09:21:34 AM,24.31,,,,,,
220,05/08/19 09:21:35 AM,24.31,,,,,,
221,05/08/19 09:21:36 AM,24.31,,,,,,
222,05/08/19 09:21:37 AM,24.31,,,,,,
223,05/08/19 09:21:38 AM,24.31,,,,,,
224,05/08/19 09:21:39 AM,24.31,,,,,,
225,05/08/19 09:21:40 AM,24.31,,,,,,
226,05/08/19 09:21:41 AM,24.31,,,,,,
227,05/08/19 09:21:42 AM,24.31,,,,,,
228,05/08/19 09:21:43 AM,24.31,,,,,,
229,05/08/19 09:21:44 AM,24.31,,,,,,
230,05/08/19 09:21:45 AM,24.31,,,,,,
231,05/08/19 09:21:46 AM,24.31,,,,,,
232,05/08/19 09:21:47 AM,23.98,,,,,,
233,05/08/19 09:21:48 AM,24.31,,,,,,
234,05/08/19 09:21:49 AM,24.31,,,,,,
235,05/08/19 09:21:50 AM,24.31,,,,,,
236,05/08/19 09:21:51 AM,24.31,,,,,,
237,05/08/19 09:21:52 AM,24.31,,,,,,
238,05/08/19 09:21:53 AM,24.31,,,,,,
239,05/08/19 09:21:54 AM,24.31,,,,,,
240,05/08/19 09:21:55 AM,24.31,,,,,,
241,05/08/19 09:21:56 AM,24.31,,,,,,
242,05/08/19 09:21:57 AM,24.31,,,,,,
243,05/08/19 09:21:58 AM,24.31,,,,,,
244,05/08/19 09:21:59 AM,24.31,,,,,,
245,05/08/19 09:22:00 AM,24.31,,,,,,
246,05/08/19 09:22:01 AM,24.31,,,,,,
247,05/08/19 09:22:02 AM,24.31,,,,,,
248,05/08/19 09:22:03 AM,24.31,,,,,,
249,05/08/19 09:22:04 AM,24.31,,,,,,
250,05/08/19 09:22:05 AM,23.98,,,,,,
251,05/08/19 09:22:06 AM,24.31,,,,,,
252,05/08/19 09:22:07 AM,24.31,,,,,,
253,05/08/19 09:22:08 AM,23.98,,,,,,
254,05/08/19 09:22:09 AM,23.98,,,,,,
255,05/08/19 09:22:10 AM,24.31,,,,,,
256,05/08/19 09:22:11 AM,24.31,,,,,,
257,05/08/19 09:22:12 AM,24.31,,,,,,
258,05/08/19 09:22:13 AM,24.31,,,,,,
259,05/08/19 09:22:14 AM,24.31,,,,,,
260,05/08/19 09:22:15 AM,24.31,,,,,,
261,05/08/19 09:22:16 AM,24.31,,,,,,
262,05/08/19 09:22:17 AM,23.98,,,,,,
263,05/08/19 09:22:18 AM,24.31,,,,,,
264,05/08/19 09:22:19 AM,24.31,,,,,,
265,05/08/19 09:22:20 AM,24.31,,,,,,
266,05/08/19 09:22:21 AM,24.31,,,,,,
267,05/08/19 09:22:22 AM,24.31,,,,,,
268,05/08/19 09:22:23 AM,24.31,,,,,,
269,05/08/19 09:22:24 AM,24.31,,,,,,
270,05/08/19 09:22:25 AM,24.31,,,,,,
271,05/08/19 09:22:26 AM,24.31,,,,,,
272,05/08/19 09:22:27 AM,24.31,,,,,,
