"Plot Title: 0CM-190508"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 1282986, SEN S/N: 1282986)","Started (LGR S/N: 1282986)","Host Connected (LGR S/N: 1282986)","Stopped (LGR S/N: 1282986)","End Of File (LGR S/N: 1282986)"
1,05/08/19 10:22:42 AM,18.92,Logged,,,
2,05/08/19 10:22:43 AM,18.92,,,,
3,05/08/19 10:22:44 AM,18.92,,,,
4,05/08/19 10:22:45 AM,18.92,,,,
5,05/08/19 10:22:46 AM,18.92,,,,
6,05/08/19 10:22:47 AM,18.92,,,,
7,05/08/19 10:22:48 AM,18.92,,,,
8,05/08/19 10:22:49 AM,18.92,,,,
9,05/08/19 10:22:50 AM,18.92,,,,
10,05/08/19 10:22:51 AM,18.92,,,,
11,05/08/19 10:22:52 AM,18.92,,,,
12,05/08/19 10:22:53 AM,18.92,,,,
13,05/08/19 10:22:54 AM,18.92,,,,
14,05/08/19 10:22:55 AM,18.92,,,,
15,05/08/19 10:22:56 AM,18.92,,,,
16,05/08/19 10:22:57 AM,18.92,,,,
17,05/08/19 10:22:58 AM,18.92,,,,
18,05/08/19 10:22:59 AM,18.92,,,,
19,05/08/19 10:23:00 AM,18.92,,,,
20,05/08/19 10:23:01 AM,18.92,,,,
21,05/08/19 10:23:02 AM,18.92,,,,
22,05/08/19 10:23:03 AM,18.92,,,,
23,05/08/19 10:23:04 AM,18.92,,,,
24,05/08/19 10:23:05 AM,18.58,,,,
25,05/08/19 10:23:06 AM,18.92,,,,
26,05/08/19 10:23:07 AM,18.58,,,,
27,05/08/19 10:23:08 AM,18.92,,,,
28,05/08/19 10:23:09 AM,18.92,,,,
29,05/08/19 10:23:10 AM,18.92,,,,
30,05/08/19 10:23:11 AM,18.92,,,,
31,05/08/19 10:23:12 AM,18.92,,,,
32,05/08/19 10:23:13 AM,18.92,,,,
33,05/08/19 10:23:14 AM,18.92,,,,
34,05/08/19 10:23:15 AM,18.92,,,,
35,05/08/19 10:23:16 AM,18.92,,,,
36,05/08/19 10:23:17 AM,18.92,,,,
37,05/08/19 10:23:18 AM,18.92,,,,
38,05/08/19 10:23:19 AM,18.92,,,,
39,05/08/19 10:23:20 AM,18.92,,,,
40,05/08/19 10:23:21 AM,18.92,,,,
41,05/08/19 10:23:22 AM,18.92,,,,
42,05/08/19 10:23:23 AM,18.92,,,,
43,05/08/19 10:23:24 AM,18.92,,,,
44,05/08/19 10:23:25 AM,18.92,,,,
45,05/08/19 10:23:26 AM,19.26,,,,
46,05/08/19 10:23:27 AM,18.92,,,,
47,05/08/19 10:23:28 AM,19.26,,,,
48,05/08/19 10:23:29 AM,19.26,,,,
49,05/08/19 10:23:30 AM,19.26,,,,
50,05/08/19 10:23:31 AM,18.92,,,,
51,05/08/19 10:23:32 AM,19.26,,,,
52,05/08/19 10:23:33 AM,19.26,,,,
53,05/08/19 10:23:34 AM,18.92,,,,
54,05/08/19 10:23:35 AM,18.92,,,,
55,05/08/19 10:23:36 AM,18.92,,,,
56,05/08/19 10:23:37 AM,18.92,,,,
57,05/08/19 10:23:38 AM,18.92,,,,
58,05/08/19 10:23:39 AM,18.92,,,,
59,05/08/19 10:23:40 AM,18.92,,,,
60,05/08/19 10:23:41 AM,18.92,,,,
61,05/08/19 10:23:42 AM,18.92,,,,
62,05/08/19 10:23:43 AM,18.92,,,,
63,05/08/19 10:23:44 AM,18.92,,,,
64,05/08/19 10:23:45 AM,18.92,,,,
65,05/08/19 10:23:46 AM,18.92,,,,
66,05/08/19 10:23:47 AM,18.92,,,,
67,05/08/19 10:23:48 AM,18.92,,,,
68,05/08/19 10:23:49 AM,18.92,,,,
69,05/08/19 10:23:50 AM,18.92,,,,
70,05/08/19 10:23:51 AM,18.58,,,,
71,05/08/19 10:23:52 AM,18.92,,,,
