"Plot Title: 0CM-180705"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 1282986, SEN S/N: 1282986)","Started (LGR S/N: 1282986)","Host Connected (LGR S/N: 1282986)","Stopped (LGR S/N: 1282986)","End Of File (LGR S/N: 1282986)"
1,07/05/18 12:19:43 PM,27.67,Logged,,,
2,07/05/18 12:19:44 PM,28.00,,,,
3,07/05/18 12:19:45 PM,27.67,,,,
4,07/05/18 12:19:46 PM,27.67,,,,
5,07/05/18 12:19:47 PM,28.34,,,,
6,07/05/18 12:19:48 PM,28.00,,,,
7,07/05/18 12:19:49 PM,28.00,,,,
8,07/05/18 12:19:50 PM,28.00,,,,
9,07/05/18 12:19:51 PM,28.67,,,,
10,07/05/18 12:19:52 PM,28.34,,,,
11,07/05/18 12:19:53 PM,28.34,,,,
12,07/05/18 12:19:54 PM,28.00,,,,
13,07/05/18 12:19:55 PM,28.00,,,,
14,07/05/18 12:19:56 PM,28.34,,,,
15,07/05/18 12:19:57 PM,28.34,,,,
16,07/05/18 12:19:58 PM,28.34,,,,
17,07/05/18 12:19:59 PM,28.67,,,,
18,07/05/18 12:20:00 PM,28.67,,,,
19,07/05/18 12:20:01 PM,28.67,,,,
20,07/05/18 12:20:02 PM,28.67,,,,
21,07/05/18 12:20:03 PM,28.67,,,,
22,07/05/18 12:20:04 PM,29.01,,,,
23,07/05/18 12:20:05 PM,28.67,,,,
24,07/05/18 12:20:06 PM,28.67,,,,
25,07/05/18 12:20:07 PM,28.67,,,,
26,07/05/18 12:20:08 PM,28.67,,,,
27,07/05/18 12:20:09 PM,28.67,,,,
28,07/05/18 12:20:10 PM,28.67,,,,
29,07/05/18 12:20:11 PM,28.34,,,,
30,07/05/18 12:20:12 PM,28.34,,,,
31,07/05/18 12:20:13 PM,28.34,,,,
32,07/05/18 12:20:14 PM,28.34,,,,
33,07/05/18 12:20:15 PM,28.67,,,,
34,07/05/18 12:20:16 PM,28.34,,,,
35,07/05/18 12:20:17 PM,28.67,,,,
36,07/05/18 12:20:18 PM,28.67,,,,
37,07/05/18 12:20:19 PM,28.34,,,,
38,07/05/18 12:20:20 PM,28.67,,,,
39,07/05/18 12:20:21 PM,28.67,,,,
40,07/05/18 12:20:22 PM,28.67,,,,
41,07/05/18 12:20:23 PM,28.67,,,,
42,07/05/18 12:20:24 PM,28.67,,,,
43,07/05/18 12:20:25 PM,28.67,,,,
44,07/05/18 12:20:26 PM,28.67,,,,
45,07/05/18 12:20:27 PM,28.67,,,,
46,07/05/18 12:20:28 PM,28.67,,,,
47,07/05/18 12:20:29 PM,28.67,,,,
48,07/05/18 12:20:30 PM,28.67,,,,
49,07/05/18 12:20:31 PM,28.67,,,,
50,07/05/18 12:20:32 PM,28.67,,,,
51,07/05/18 12:20:33 PM,28.67,,,,
52,07/05/18 12:20:34 PM,28.67,,,,
53,07/05/18 12:20:35 PM,28.67,,,,
54,07/05/18 12:20:36 PM,28.67,,,,
55,07/05/18 12:20:37 PM,28.67,,,,
56,07/05/18 12:20:38 PM,28.67,,,,
57,07/05/18 12:20:39 PM,28.67,,,,
58,07/05/18 12:20:40 PM,28.67,,,,
59,07/05/18 12:20:41 PM,28.67,,,,
60,07/05/18 12:20:42 PM,28.67,,,,
61,07/05/18 12:20:43 PM,28.67,,,,
62,07/05/18 12:20:44 PM,28.67,,,,
63,07/05/18 12:20:45 PM,28.67,,,,
64,07/05/18 12:20:46 PM,28.34,,,,
65,07/05/18 12:20:47 PM,28.67,,,,
66,07/05/18 12:20:48 PM,28.34,,,,
67,07/05/18 12:20:49 PM,28.34,,,,
68,07/05/18 12:20:50 PM,28.67,,,,
69,07/05/18 12:20:51 PM,28.34,,,,
70,07/05/18 12:20:52 PM,28.34,,,,
71,07/05/18 12:20:53 PM,28.67,,,,
72,07/05/18 12:20:54 PM,28.67,,,,
73,07/05/18 12:20:55 PM,28.67,,,,
74,07/05/18 12:20:56 PM,28.67,,,,
75,07/05/18 12:20:57 PM,28.67,,,,
76,07/05/18 12:20:58 PM,28.67,,,,
77,07/05/18 12:20:59 PM,28.67,,,,
78,07/05/18 12:21:00 PM,28.67,,,,
79,07/05/18 12:21:01 PM,28.67,,,,
80,07/05/18 12:21:02 PM,28.67,,,,
81,07/05/18 12:21:03 PM,28.67,,,,
82,07/05/18 12:21:04 PM,28.67,,,,
83,07/05/18 12:21:05 PM,28.67,,,,
84,07/05/18 12:21:06 PM,28.67,,,,
85,07/05/18 12:21:07 PM,28.67,,,,
86,07/05/18 12:21:08 PM,28.67,,,,
87,07/05/18 12:21:09 PM,28.67,,,,
88,07/05/18 12:21:10 PM,28.67,,,,
89,07/05/18 12:21:11 PM,28.67,,,,
90,07/05/18 12:21:12 PM,28.67,,,,
91,07/05/18 12:21:13 PM,28.67,,,,
92,07/05/18 12:21:14 PM,28.67,,,,
93,07/05/18 12:21:15 PM,28.67,,,,
94,07/05/18 12:21:16 PM,28.67,,,,
95,07/05/18 12:21:17 PM,28.67,,,,
96,07/05/18 12:21:18 PM,28.67,,,,
97,07/05/18 12:21:19 PM,28.67,,,,
98,07/05/18 12:21:20 PM,28.67,,,,
99,07/05/18 12:21:21 PM,28.67,,,,
100,07/05/18 12:21:22 PM,28.67,,,,
101,07/05/18 12:21:23 PM,28.67,,,,
102,07/05/18 12:21:24 PM,28.67,,,,
103,07/05/18 12:21:25 PM,28.67,,,,
104,07/05/18 12:21:26 PM,28.67,,,,
105,07/05/18 12:21:27 PM,28.67,,,,
106,07/05/18 12:21:28 PM,28.67,,,,
107,07/05/18 12:21:29 PM,28.67,,,,
108,07/05/18 12:21:30 PM,28.67,,,,
109,07/05/18 12:21:31 PM,28.67,,,,
110,07/05/18 12:21:32 PM,28.67,,,,
111,07/05/18 12:21:33 PM,28.67,,,,
112,07/05/18 12:21:34 PM,28.67,,,,
113,07/05/18 12:21:35 PM,28.67,,,,
114,07/05/18 12:21:36 PM,28.67,,,,
