Enter a label: 2019-03-29 15:36:36,731		0.0523688793	2175490.0000000000
2019-03-29 15:36:37,718		1.0394718647	2175460.0000000000
2019-03-29 15:36:38,716		2.0376548767	2175460.0000000000
2019-03-29 15:36:39,716		3.0377538204	2175580.0000000000
2019-03-29 15:36:40,721		4.0428388119	2175400.0000000000
2019-03-29 15:36:41,716		5.0369269848	2174890.0000000000
2019-03-29 15:36:42,745		6.0668349266	2175120.0000000000
2019-03-29 15:36:43,729		7.0501658916	2174940.0000000000
2019-03-29 15:36:44,719		8.0402448177	2175470.0000000000
2019-03-29 15:36:45,716		9.0373239517	2175520.0000000000
2019-03-29 15:36:46,717		10.0385677814	2175470.0000000000
2019-03-29 15:36:47,743		11.0645849705	2175450.0000000000
2019-03-29 15:36:48,722		12.0436887741	2175510.0000000000
2019-03-29 15:36:49,720		13.0417678356	2175530.0000000000
2019-03-29 15:36:50,715		14.0368227959	2175520.0000000000
2019-03-29 15:36:51,720		15.0409379005	2175550.0000000000
2019-03-29 15:36:52,717		16.0380377769	2175440.0000000000
2019-03-29 15:36:53,755		17.0760498047	2175380.0000000000
2019-03-29 15:36:54,738		18.0592517853	2175360.0000000000
2019-03-29 15:36:55,720		19.0412759781	2171710.0000000000
2019-03-29 15:36:56,721		20.0425629616	2175700.0000000000
2019-03-29 15:36:57,716		21.0376927853	2176090.0000000000
2019-03-29 15:36:58,720		22.0416829586	2175610.0000000000
2019-03-29 15:36:59,731		23.0527088642	2174470.0000000000
2019-03-29 15:37:00,718		24.0397958755	2175720.0000000000
2019-03-29 15:37:01,716		25.0369169712	2175940.0000000000
2019-03-29 15:37:02,717		26.0380558968	2175530.0000000000
2019-03-29 15:37:03,722		27.0431759357	2175170.0000000000
2019-03-29 15:37:04,716		28.0372838974	2168310.0000000000
2019-03-29 15:37:05,746		29.0673468113	2176120.0000000000
2019-03-29 15:37:06,729		30.0503649712	2176540.0000000000
2019-03-29 15:37:07,719		31.0405459404	2175200.0000000000
2019-03-29 15:37:08,716		32.0376789570	2174640.0000000000
2019-03-29 15:37:09,717		33.0388298035	2174750.0000000000
2019-03-29 15:37:10,716		34.0368928909	2174920.0000000000
2019-03-29 15:37:11,723		35.0440659523	2175040.0000000000
2019-03-29 15:37:12,721		36.0422058105	2174980.0000000000
2019-03-29 15:37:13,716		37.0372359753	2174910.0000000000
2019-03-29 15:37:14,720		38.0413048267	2174920.0000000000
2019-03-29 15:37:15,716		39.0374228954	2175210.0000000000
2019-03-29 15:37:16,755		40.0764708519	2175120.0000000000
2019-03-29 15:37:17,738		41.0595858097	2174880.0000000000
2019-03-29 15:37:18,720		42.0417809486	2173260.0000000000
2019-03-29 15:37:19,721		43.0427939892	2173870.0000000000
2019-03-29 15:37:20,716		44.0368700027	2173560.0000000000
2019-03-29 15:37:21,721		45.0420498848	2172790.0000000000
2019-03-29 15:37:22,732		46.0530848503	2173930.0000000000
2019-03-29 15:37:23,719		47.0401339531	2173180.0000000000
2019-03-29 15:37:24,716		48.0371508598	2174150.0000000000
2019-03-29 15:37:25,718		49.0393059254	2173400.0000000000
2019-03-29 15:37:26,722		50.0434739590	2173640.0000000000
2019-03-29 15:37:27,716		51.0376088619	2171560.0000000000
2019-03-29 15:37:28,747		52.0685818195	2173470.0000000000
2019-03-29 15:37:29,729		53.0508408546	2181670.0000000000
2019-03-29 15:37:30,720		54.0409548283	2171170.0000000000
2019-03-29 15:37:31,716		55.0371148586	2172730.0000000000
2019-03-29 15:37:32,718		56.0391929150	2172830.0000000000
2019-03-29 15:37:33,716		57.0373249054	2175120.0000000000
2019-03-29 15:37:34,723		58.0443258286	2175180.0000000000
2019-03-29 15:37:35,721		59.0424549580	2174850.0000000000
2019-03-29 15:37:36,716		60.0375618935	2174870.0000000000
2019-03-29 15:37:37,719		61.0407259464	2174460.0000000000
2019-03-29 15:37:38,715		62.0368578434	2174200.0000000000
2019-03-29 15:37:39,756		63.0768978596	2173890.0000000000
2019-03-29 15:37:40,738		64.0590097904	2174380.0000000000
2019-03-29 15:37:41,721		65.0421698093	2174520.0000000000
2019-03-29 15:37:42,722		66.0432338715	2174760.0000000000
2019-03-29 15:37:43,716		67.0372538567	2174590.0000000000
2019-03-29 15:37:44,721		68.0423929691	2174390.0000000000
2019-03-29 15:37:45,732		69.0535409451	2175600.0000000000
2019-03-29 15:37:46,719		70.0406417847	2174630.0000000000
2019-03-29 15:37:47,715		71.0366828442	2174670.0000000000
