Enter a label: 2019-03-29 16:40:14,900		0.0708088875	2256180.0000000000
2019-03-29 16:40:15,883		1.0539338589	2256250.0000000000
2019-03-29 16:40:16,872		2.0430219173	2255880.0000000000
2019-03-29 16:40:17,867		3.0371799469	2255730.0000000000
2019-03-29 16:40:18,871		4.0412938595	2255520.0000000000
2019-03-29 16:40:19,867		5.0374319553	2255860.0000000000
2019-03-29 16:40:20,880		6.0502479076	2254990.0000000000
2019-03-29 16:40:21,867		7.0375139713	2255300.0000000000
2019-03-29 16:40:22,869		8.0396599770	2255270.0000000000
2019-03-29 16:40:23,866		9.0367999077	2255980.0000000000
2019-03-29 16:40:24,867		10.0379259586	2255910.0000000000
2019-03-29 16:40:25,909		11.0798139572	2255540.0000000000
2019-03-29 16:40:26,892		12.0629489422	2255960.0000000000
2019-03-29 16:40:27,876		13.0461409092	2255990.0000000000
2019-03-29 16:40:28,867		14.0372240543	2256090.0000000000
2019-03-29 16:40:29,870		15.0402719975	2256420.0000000000
2019-03-29 16:40:30,867		16.0373220444	2256460.0000000000
2019-03-29 16:40:31,889		17.0595359802	2255530.0000000000
2019-03-29 16:40:32,872		18.0426449776	2255440.0000000000
2019-03-29 16:40:33,866		19.0368070602	2255670.0000000000
2019-03-29 16:40:34,870		20.0409190655	2255760.0000000000
2019-03-29 16:40:35,866		21.0369699001	2255880.0000000000
2019-03-29 16:40:36,871		22.0411150455	2256040.0000000000
2019-03-29 16:40:37,902		23.0721719265	2256040.0000000000
2019-03-29 16:40:38,885		24.0552508831	2255360.0000000000
2019-03-29 16:40:39,873		25.0434360504	2255540.0000000000
2019-03-29 16:40:40,867		26.0374190807	2255700.0000000000
2019-03-29 16:40:41,871		27.0415279865	2255920.0000000000
2019-03-29 16:40:42,867		28.0378029346	2256200.0000000000
2019-03-29 16:40:43,880		29.0509619713	2256140.0000000000
2019-03-29 16:40:44,867		30.0371220112	2256300.0000000000
2019-03-29 16:40:45,870		31.0401968956	2256390.0000000000
2019-03-29 16:40:46,867		32.0373330116	2256210.0000000000
2019-03-29 16:40:47,868		33.0384168625	2255660.0000000000
2019-03-29 16:40:48,910		34.0805220604	2255570.0000000000
2019-03-29 16:40:49,893		35.0636520386	2255960.0000000000
2019-03-29 16:40:50,875		36.0456559658	2255670.0000000000
2019-03-29 16:40:51,866		37.0369100571	2255950.0000000000
2019-03-29 16:40:52,870		38.0401570797	2255950.0000000000
2019-03-29 16:40:53,867		39.0371809006	2255860.0000000000
2019-03-29 16:40:54,889		40.0593118668	2255460.0000000000
2019-03-29 16:40:55,872		41.0424039364	2255230.0000000000
2019-03-29 16:40:56,867		42.0375769138	2254410.0000000000
2019-03-29 16:40:57,871		43.0416550636	2254180.0000000000
2019-03-29 16:40:58,866		44.0367949009	2255300.0000000000
2019-03-29 16:40:59,871		45.0419650078	2255270.0000000000
2019-03-29 16:41:00,901		46.0719950199	2255600.0000000000
2019-03-29 16:41:01,884		47.0550498962	2255710.0000000000
2019-03-29 16:41:02,867		48.0371329784	2254800.0000000000
2019-03-29 16:41:03,867		49.0372910500	2254470.0000000000
2019-03-29 16:41:04,871		50.0414469242	2254410.0000000000
2019-03-29 16:41:05,867		51.0376079082	2255040.0000000000
2019-03-29 16:41:06,881		52.0517919064	2255380.0000000000
2019-03-29 16:41:07,866		53.0368978977	2263920.0000000000
2019-03-29 16:41:08,869		54.0399119854	2267210.0000000000
2019-03-29 16:41:09,867		55.0371050835	2256840.0000000000
2019-03-29 16:41:10,868		56.0382728577	2255940.0000000000
2019-03-29 16:41:11,911		57.0812959671	2255970.0000000000
2019-03-29 16:41:12,893		58.0635030270	2256070.0000000000
2019-03-29 16:41:13,876		59.0466699600	2256410.0000000000
2019-03-29 16:41:14,867		60.0376899242	2256030.0000000000
2019-03-29 16:41:15,870		61.0408139229	2255950.0000000000
2019-03-29 16:41:16,866		62.0368618965	2255360.0000000000
2019-03-29 16:41:17,890		63.0609269142	2257020.0000000000
2019-03-29 16:41:18,872		64.0430340767	2256230.0000000000
2019-03-29 16:41:19,867		65.0371448994	2255940.0000000000
2019-03-29 16:41:20,872		66.0421750546	2256750.0000000000
2019-03-29 16:41:21,867		67.0373539925	2261530.0000000000
2019-03-29 16:41:22,871		68.0414049625	2258340.0000000000
2019-03-29 16:41:23,902		69.0725159645	2256340.0000000000
2019-03-29 16:41:24,885		70.0556230545	2256760.0000000000
2019-03-29 16:41:25,866		71.0368690491	2256350.0000000000
2019-03-29 16:41:26,867		72.0379159451	2255790.0000000000
2019-03-29 16:41:27,872		73.0421459675	2256100.0000000000
2019-03-29 16:41:28,866		74.0369839668	2256720.0000000000
2019-03-29 16:41:29,881		75.0511250496	2256270.0000000000
2019-03-29 16:41:30,867		76.0373609066	2256260.0000000000
2019-03-29 16:41:31,870		77.0404980183	2256300.0000000000
2019-03-29 16:41:32,867		78.0375728607	2256460.0000000000
2019-03-29 16:41:33,868		79.0387740135	2256770.0000000000
2019-03-29 16:41:34,910		80.0807719231	2256520.0000000000
2019-03-29 16:41:35,893		81.0639219284	2256540.0000000000
2019-03-29 16:41:36,877		82.0471248627	2256290.0000000000
2019-03-29 16:41:37,868		83.0382368565	2256290.0000000000
2019-03-29 16:41:38,870		84.0403609276	2256300.0000000000
2019-03-29 16:41:39,867		85.0374670029	2256260.0000000000
2019-03-29 16:41:40,890		86.0605220795	2256240.0000000000
2019-03-29 16:41:41,873		87.0436770916	2256250.0000000000
2019-03-29 16:41:42,867		88.0377070904	2256150.0000000000
2019-03-29 16:41:43,871		89.0418379307	2256150.0000000000
