2019-03-29 15:53:43,886		0.0374608040	2540000.0000000000
2019-03-29 15:53:44,890		1.0415899754	2539910.0000000000
2019-03-29 15:53:45,889		2.0397069454	2539720.0000000000
2019-03-29 15:53:46,889		3.0398068428	2539440.0000000000
2019-03-29 15:53:47,887		4.0379347801	2539280.0000000000
2019-03-29 15:53:48,920		5.0709919930	2538810.0000000000
2019-03-29 15:53:49,898		6.0490138531	2539900.0000000000
2019-03-29 15:53:50,888		7.0392868519	2539840.0000000000
2019-03-29 15:53:51,891		8.0423948765	2539670.0000000000
2019-03-29 15:53:52,889		9.0404868126	2539690.0000000000
2019-03-29 15:53:53,911		10.0626208782	2539450.0000000000
