Enter a label: 2019-03-29 14:44:30,695		0.0377018452	2361610.0000000000
2019-03-29 14:44:31,697		1.0397629738	2361630.0000000000
2019-03-29 14:44:32,694		2.0368740559	2361650.0000000000
2019-03-29 14:44:33,722		3.0648689270	2361700.0000000000
2019-03-29 14:44:34,705		4.0479099751	2361750.0000000000
2019-03-29 14:44:35,694		5.0370800495	2361130.0000000000
2019-03-29 14:44:36,700		6.0422909260	2362100.0000000000
2019-03-29 14:44:37,695		7.0373799801	2361210.0000000000
2019-03-29 14:44:38,720		8.0624458790	2361780.0000000000
2019-03-29 14:44:39,699		9.0415849686	2361790.0000000000
2019-03-29 14:44:40,696		10.0387439728	2361530.0000000000
2019-03-29 14:44:41,694		11.0367460251	2361450.0000000000
2019-03-29 14:44:42,695		12.0378220081	2361590.0000000000
2019-03-29 14:44:43,700		13.0428910255	2361650.0000000000
2019-03-29 14:44:44,730		14.0730309486	2361690.0000000000
2019-03-29 14:44:45,713		15.0561358929	2361690.0000000000
2019-03-29 14:44:46,696		16.0391879082	2361690.0000000000
2019-03-29 14:44:47,697		17.0393040180	2361620.0000000000
2019-03-29 14:44:48,695		18.0374310017	2361440.0000000000
2019-03-29 14:44:49,696		19.0385580063	2361470.0000000000
2019-03-29 14:44:50,711		20.0536689758	2361670.0000000000
2019-03-29 14:44:51,694		21.0367898941	2361690.0000000000
2019-03-29 14:44:52,699		22.0419838428	2361600.0000000000
2019-03-29 14:44:53,694		23.0370349884	2361440.0000000000
2019-03-29 14:44:54,697		24.0401809216	2361330.0000000000
2019-03-29 14:44:55,695		25.0373799801	2361150.0000000000
2019-03-29 14:44:56,722		26.0644888878	2361230.0000000000
2019-03-29 14:44:57,705		27.0476448536	2361270.0000000000
2019-03-29 14:44:58,695		28.0377800465	2361340.0000000000
2019-03-29 14:44:59,700		29.0428600311	2361260.0000000000
2019-03-29 14:45:00,694		30.0369629860	2361290.0000000000
2019-03-29 14:45:01,719		31.0621809959	2361320.0000000000
2019-03-29 14:45:02,703		32.0452768803	2361300.0000000000
2019-03-29 14:45:03,697		33.0394349098	2361390.0000000000
2019-03-29 14:45:04,696		34.0386028290	2361490.0000000000
2019-03-29 14:45:05,695		35.0376749039	2361420.0000000000
2019-03-29 14:45:06,701		36.0438079834	2361520.0000000000
2019-03-29 14:45:07,730		37.0729520321	2361510.0000000000
2019-03-29 14:45:08,714		38.0570368767	2361570.0000000000
2019-03-29 14:45:09,696		39.0391149521	2361580.0000000000
2019-03-29 14:45:10,698		40.0402350426	2361540.0000000000
2019-03-29 14:45:11,695		41.0372388363	2361510.0000000000
2019-03-29 14:45:12,697		42.0394029617	2361480.0000000000
2019-03-29 14:45:13,708		43.0504069328	2361500.0000000000
2019-03-29 14:45:14,695		44.0375769138	2361530.0000000000
2019-03-29 14:45:15,699		45.0416538715	2361400.0000000000
2019-03-29 14:45:16,694		46.0367908478	2361350.0000000000
2019-03-29 14:45:17,698		47.0408539772	2361240.0000000000
2019-03-29 14:45:18,694		48.0370008945	2361990.0000000000
2019-03-29 14:45:19,722		49.0651030540	2361630.0000000000
2019-03-29 14:45:20,705		50.0481829643	2362110.0000000000
2019-03-29 14:45:21,695		51.0374200344	2361670.0000000000
2019-03-29 14:45:22,700		52.0423979759	2358970.0000000000
2019-03-29 14:45:23,695		53.0375559330	2360620.0000000000
2019-03-29 14:45:24,720		54.0626139641	2360870.0000000000
2019-03-29 14:45:25,699		55.0416898727	2359290.0000000000
2019-03-29 14:45:26,697		56.0398788452	2361910.0000000000
2019-03-29 14:45:27,694		57.0369219780	2362560.0000000000
2019-03-29 14:45:28,695		58.0381028652	2364310.0000000000
2019-03-29 14:45:29,701		59.0440819263	2361480.0000000000
2019-03-29 14:45:30,731		60.0741670132	2360980.0000000000
2019-03-29 14:45:31,715		61.0572638512	2360520.0000000000
2019-03-29 14:45:32,698		62.0404009819	2358990.0000000000
2019-03-29 14:45:33,698		63.0404849052	2360850.0000000000
2019-03-29 14:45:34,695		64.0376160145	2360820.0000000000
2019-03-29 14:45:35,697		65.0397739410	2360870.0000000000
2019-03-29 14:45:36,711		66.0538070202	2360770.0000000000
2019-03-29 14:45:37,694		67.0371129513	2360740.0000000000
2019-03-29 14:45:38,700		68.0422320366	2360690.0000000000
2019-03-29 14:45:39,695		69.0373220444	2360630.0000000000
2019-03-29 14:45:40,699		70.0414030552	2360570.0000000000
2019-03-29 14:45:41,695		71.0374908447	2360430.0000000000
2019-03-29 14:45:42,723		72.0656309128	2360470.0000000000
2019-03-29 14:45:43,706		73.0488059521	2360170.0000000000
2019-03-29 14:45:44,695		74.0379350185	2360200.0000000000
2019-03-29 14:45:45,700		75.0430920124	2360470.0000000000
2019-03-29 14:45:46,694		76.0371458530	2360290.0000000000
2019-03-29 14:45:47,719		77.0622119904	2360300.0000000000
2019-03-29 14:45:48,704		78.0462770462	2360180.0000000000
2019-03-29 14:45:49,698		79.0404150486	2360130.0000000000
2019-03-29 14:45:50,695		80.0374920368	2360190.0000000000
2019-03-29 14:45:51,696		81.0386798382	2360240.0000000000
2019-03-29 14:45:52,695		82.0376279354	2359980.0000000000
2019-03-29 14:45:53,731		83.0736889839	2360100.0000000000
2019-03-29 14:45:54,714		84.0565869808	2360100.0000000000
2019-03-29 14:45:55,697		85.0397729874	2360090.0000000000
2019-03-29 14:45:56,698		86.0409519672	2360110.0000000000
2019-03-29 14:45:57,694		87.0370988846	2359990.0000000000
2019-03-29 14:45:58,697		88.0401680470	2360030.0000000000
2019-03-29 14:45:59,708		89.0512008667	2359410.0000000000
