2019-04-25 12:57:29,442	Starting receiving
2019-04-25 12:57:29,442	Print Interval = 1, Flow interval = 1 * 6 = 6 s, running average n = 4 (24 s)
2019-04-25 12:57:29,479	2263600.0000000000	0.0014545548	0.0014545548	0.0007272774
2019-04-25 12:57:30,480	2263600.0000000000	0.0000000000	0.0014545548	0.0009697032
2019-04-25 12:57:31,522	2264000.0000000000	383.8808280114	0.0014548118	0.0010909803
2019-04-25 12:57:32,504	2264300.0000000000	305.4634966991	0.0014550046	0.0014547315
2019-04-25 12:57:33,494	2263800.0000000000	-504.9923678717	0.0014546833	0.0014547636
2019-04-25 12:57:34,479	2264200.0000000000	406.1297521495	119.9917665409	29.9990327601
2019-04-25 12:57:35,481	2263900.0000000000	-299.3447579806	59.9842370448	44.9947283184
2019-04-25 12:57:36,480	2262500.0000000000	-1402.6284837442	-302.5749178139	-30.6493648862
2019-04-25 12:57:37,498	2263500.0000000000	982.1348246464	-160.2074371695	-70.7015878494
2019-04-25 12:57:38,485	2263500.0000000000	0.0000000000	-60.1138210108	-115.7279847374
2019-04-25 12:57:39,480	2263200.0000000000	-301.4672643505	-199.9696491531	-180.7164562868
2019-04-25 12:57:40,484	2263800.0000000000	597.5648929714	-19.9894255311	-110.0700832161
2019-04-25 12:57:41,480	2264200.0000000000	401.5503660746	339.9552594892	14.9705909486
2019-04-25 12:57:42,483	2264700.0000000000	498.4537644555	240.6946469695	90.1727079436
2019-04-25 12:57:43,513	2264100.0000000000	-582.5085122389	119.3204235691	169.9952261242
2019-04-25 12:57:44,502	2264200.0000000000	101.0935095392	199.1029528806	224.7683207271
2019-04-25 12:57:45,485	2264000.0000000000	-203.4621469716	39.9885153376	149.7766346892
2019-04-25 12:57:46,485	2264000.0000000000	0.0000000000	-39.9638483921	79.6120108488
2019-04-25 12:57:47,484	2263900.0000000000	-100.0834684307	-159.9812186355	9.7866002976
2019-04-25 12:57:48,480	2264100.0000000000	200.8080574019	0.0000000000	-39.9891379225
2019-04-25 12:57:49,490	2263600.0000000000	-494.9774172596	-120.3007760329	-80.0614607651
2019-04-25 12:57:50,481	2264100.0000000000	504.4874963766	20.0175353118	-65.0661148392
2019-04-25 12:57:51,481	2263700.0000000000	-399.9892237706	-60.0429804431	-40.0815552911
2019-04-25 12:57:52,486	2263400.0000000000	-298.4987894382	-99.9543398583	-65.0701402556
2019-04-25 12:57:53,480	2263800.0000000000	402.3825575871	-59.9953569191	-49.9937854772
2019-04-25 12:57:54,522	2263600.0000000000	-191.9383937971	0.0000000000	-54.9981693051
2019-04-25 12:57:55,504	2263000.0000000000	-610.9476090432	-218.9831751531	-94.7332179826
2019-04-25 12:57:56,494	2262500.0000000000	-505.0412564959	-239.3676791165	-129.5865527972
2019-04-25 12:57:57,480	2262600.0000000000	101.4985314755	-160.2110017714	-154.6404640102
2019-04-25 12:57:58,482	2262900.0000000000	299.3906977187	-179.9506523036	-199.6281270861
2019-04-25 12:57:59,480	2262700.0000000000	-200.3861716809	-181.5452038888	-190.2686342701
2019-04-25 12:58:00,499	2262800.0000000000	98.1314726047	-40.0448251854	-140.4379207873
2019-04-25 12:58:01,486	2263100.0000000000	303.9187019636	120.2045622168	-70.3340297903
2019-04-25 12:58:02,480	2262700.0000000000	-402.3550549984	19.9983922344	-20.3467686558
2019-04-25 12:58:03,484	2262600.0000000000	-99.6003924835	-59.9714662890	10.0466657442
2019-04-25 12:58:04,480	2261900.0000000000	-702.7612460458	-159.9879388365	-19.9391126686
2019-04-25 12:58:05,483	2262700.0000000000	797.5673486967	-20.0626517804	-55.0059161679
2019-04-25 12:58:06,513	2263200.0000000000	485.3619700056	19.8908435103	-55.0328033489
2019-04-25 12:58:07,503	2263100.0000000000	-100.9941933752	79.6265833274	-20.1332909448
2019-04-25 12:58:08,487	2263000.0000000000	-101.7178003677	79.9592530948	39.8535070380
2019-04-25 12:58:09,485	2262800.0000000000	-200.3825337763	179.8356985100	89.8280946106
2019-04-25 12:58:10,485	2260400.0000000000	-2399.7528330746	-459.8509156048	-30.1073451682
2019-04-25 12:58:11,480	2261500.0000000000	1105.2555122222	-342.2791002194	-135.5837660549
2019-04-25 12:58:12,490	2262400.0000000000	891.0626141749	-140.3767406508	-190.6677644913
2019-04-25 12:58:13,480	2263100.0000000000	707.0557157957	20.0260740257	-230.6201706124
2019-04-25 12:58:14,481	2263300.0000000000	199.7596770929	100.0680050472	-90.6404404493
2019-04-25 12:58:15,479	2262800.0000000000	-500.9593261021	480.5204917665	115.0594575471
2019-04-25 12:58:16,480	2263000.0000000000	199.7928383222	299.9774425303	225.1480033424
2019-04-25 12:58:17,522	2263000.0000000000	0.0000000000	119.2294424779	249.9488454555
2019-04-25 12:58:18,504	2263200.0000000000	203.6326420731	19.9026605518	229.9075093316
2019-04-25 12:58:19,495	2262700.0000000000	-505.0315266620	-119.6819327907	79.8569031923
2019-04-25 12:58:20,480	2263300.0000000000	609.0387932787	99.9927621358	29.8607330937
2019-04-25 12:58:21,483	2262200.0000000000	-1096.5808191412	-159.9218597747	-39.9270924694
2019-04-25 12:58:22,480	2262000.0000000000	-200.5810882577	-201.7114024905	-95.3306082300
2019-04-25 12:58:23,499	2261500.0000000000	-490.6347492552	-340.3740597226	-150.5036399630
2019-04-25 12:58:24,486	2261700.0000000000	202.6217175994	-200.3394155232	-225.5866843778
2019-04-25 12:58:25,480	2261200.0000000000	-502.9574488547	-419.9588482173	-290.5959314884
2019-04-25 12:58:26,484	2261800.0000000000	597.5315501287	-79.9759593750	-260.1620707096
