2019-05-06 15:23:48,970	Starting receiving
2019-05-06 15:23:48,970	Print Interval = 1, Flow interval = 1 * 6 = 6 s, running average n = 4 (24 s)
2019-05-06 15:23:49,007	2007100.0000000000	0.0012889373	0.0012889373	0.0006444687
2019-05-06 15:23:50,009	2006600.0000000000	-499.0522976992	0.0012886162	0.0008591845
2019-05-06 15:23:51,032	2005600.0000000000	-977.2841020403	0.0012879740	0.0009663819
2019-05-06 15:23:52,014	2005500.0000000000	-101.8336003216	0.0012879098	0.0012883594
2019-05-06 15:23:53,012	2006500.0000000000	1001.9449796735	0.0012885520	0.0012882630
2019-05-06 15:23:54,007	2006600.0000000000	100.4971541048	-99.9950220679	-24.9977894080
2019-05-06 15:23:55,011	2005200.0000000000	-1394.3111309091	-279.8639882198	-94.9641084565
2019-05-06 15:23:56,007	2006900.0000000000	1706.9628781994	261.3009151099	-29.6392016564
2019-05-06 15:23:57,047	2006900.0000000000	0.0000000000	278.1506379034	39.8981356814
2019-05-06 15:23:58,030	2004300.0000000000	-2647.3425926803	-438.4826713818	-44.7237766471
2019-05-06 15:23:59,013	2006300.0000000000	2034.5321521549	-59.9367551587	10.2580316182
2019-05-06 15:24:00,014	2005600.0000000000	-699.3082452037	79.9650535719	-35.0759337663
2019-05-06 15:24:01,008	2005800.0000000000	201.1700012710	-219.9802797830	-159.6086631879
2019-05-06 15:24:02,012	2006300.0000000000	497.9430766710	-120.8593589866	-80.2028350891
2019-05-06 15:24:03,024	2007500.0000000000	1185.7508186077	640.7242684129	94.9624208038
2019-05-06 15:24:04,010	2005200.0000000000	-2332.5741446917	-220.1163897823	19.9420599653
2019-05-06 15:24:05,008	2006200.0000000000	1001.9519207823	120.1340970553	104.9706541749
2019-05-06 15:24:06,009	2006800.0000000000	599.4029270579	199.9507739141	185.1731874000
2019-05-06 15:24:07,014	2006700.0000000000	-99.4944747089	79.9651183652	44.9833998881
2019-05-06 15:24:08,009	2006200.0000000000	-502.4615717833	-260.7684838585	34.8203763690
2019-05-06 15:24:09,038	2005900.0000000000	-291.5522700827	139.2146922070	39.5905251569
2019-05-06 15:24:10,021	2005200.0000000000	-712.0044000516	-199.4696887733	-60.2645905149
2019-05-06 15:24:11,011	2006900.0000000000	1716.9914156652	19.9904011088	-75.2582698290
2019-05-06 15:24:12,007	2006900.0000000000	0.0000000000	40.0538156683	-0.0526949473
2019-05-06 15:24:13,009	2007400.0000000000	498.9447263081	239.9857872797	25.1400788209
2019-05-06 15:24:14,008	2007000.0000000000	-400.7683224871	221.3545133276	130.3461293461
2019-05-06 15:24:15,015	2006900.0000000000	-99.2960764084	340.4525889266	210.4616763006
2019-05-06 15:24:16,013	2006400.0000000000	-500.9844574686	-99.9743241448	175.4546413473
2019-05-06 15:24:17,008	2005500.0000000000	-904.4208613633	-279.9757024871	45.4642689056
2019-05-06 15:24:18,012	2004300.0000000000	-1195.2475682032	-619.7155484262	-164.8032465329
2019-05-06 15:24:19,008	2004800.0000000000	501.9395193553	-439.9693701134	-359.9087362929
2019-05-06 15:24:20,047	2006600.0000000000	1732.2632559288	-59.6141535404	-349.8186936417
2019-05-06 15:24:21,030	2004900.0000000000	-1729.5989885813	-298.9707143034	-354.5674465958
2019-05-06 15:24:22,013	2006700.0000000000	1830.3935017158	239.7364347820	-139.7044507938
2019-05-06 15:24:23,013	2007100.0000000000	399.9675777015	559.8206408078	110.2430519365
2019-05-06 15:24:24,007	2006700.0000000000	-402.3748371826	380.0331440268	220.1548763283
2019-05-06 15:24:25,012	2005500.0000000000	-1194.0144188000	-221.5297118263	239.5151269476
2019-05-06 15:24:26,024	2004100.0000000000	-1384.6305266784	-160.2022664839	139.5304516311
2019-05-06 15:24:27,011	2006500.0000000000	2431.4042312681	-40.0210033017	-10.4299593963
2019-05-06 15:24:28,008	2002200.0000000000	-4312.2077835134	-981.0862743039	-350.7098139789
2019-05-06 15:24:29,009	2005200.0000000000	2996.9910789886	-299.9178253258	-370.3068423538
2019-05-06 15:24:30,014	2005600.0000000000	398.0024458201	19.9944978596	-325.2576512679
2019-05-06 15:24:31,009	2008000.0000000000	2411.7814517414	782.2856977525	-119.6809760044
2019-05-06 15:24:32,039	1994600.0000000000	-13009.4049535280	-2366.5904058771	-466.0570088977
2019-05-06 15:24:33,022	1986800.0000000000	-7935.0795458735	-3071.3149742167	-1158.9062961204
2019-05-06 15:24:34,011	2006500.0000000000	19917.5384609451	259.8849748451	-1098.9336768741
2019-05-06 15:24:35,008	2001000.0000000000	-5516.0907196892	-921.0542386028	-1524.7686609629
2019-05-06 15:24:36,010	1995700.0000000000	-5289.1677020643	-2459.4048366763	-1547.9722686627
2019-05-06 15:24:37,007	2009000.0000000000	13340.3808295756	2898.4579831173	-55.5290293292
2019-05-06 15:24:38,015	2003100.0000000000	-5852.2865318671	3264.3513747540	695.5875706480
2019-05-06 15:24:39,013	2002900.0000000000	-200.3927298162	-719.6693604332	745.9337901904
2019-05-06 15:24:40,007	2003200.0000000000	301.8115294586	440.0693525891	1470.8023375068
2019-05-06 15:24:41,012	1997200.0000000000	-5970.1244966839	299.8699656740	821.1553331460
2019-05-06 15:24:42,007	2016400.0000000000	19296.0361371908	1479.9354295293	375.0513468398
2019-05-06 15:24:43,047	2016400.0000000000	0.0000000000	2642.9990726044	1215.7184550992
2019-05-06 15:24:44,031	2009500.0000000000	-7019.0439972371	1315.4847705482	1434.5723095890
2019-05-06 15:24:45,014	2007200.0000000000	-2339.4855794077	798.9954798307	1559.3536881281
