Enter a label: 2018-07-05 17:15:29,435	hene5	0.0372140408	1478630.0000000000
2018-07-05 17:15:30,439	hene5	1.0411422253	1479990.0000000000
2018-07-05 17:15:31,435	hene5	2.0372910500	1479190.0000000000
2018-07-05 17:15:32,438	hene5	3.0402131081	1478490.0000000000
2018-07-05 17:15:33,468	hene5	4.0704421997	1475900.0000000000
2018-07-05 17:15:34,451	hene5	5.0534701347	1477270.0000000000
2018-07-05 17:15:35,441	hene5	6.0435349941	1479640.0000000000
2018-07-05 17:15:36,435	hene5	7.0376091003	1478750.0000000000
2018-07-05 17:15:37,440	hene5	8.0426900387	1478830.0000000000
2018-07-05 17:15:38,436	hene5	9.0377140045	1478100.0000000000
2018-07-05 17:15:39,446	hene5	10.0477850437	1477880.0000000000
2018-07-05 17:15:40,436	hene5	11.0378470421	1477850.0000000000
2018-07-05 17:15:41,437	hene5	12.0388610363	1477890.0000000000
2018-07-05 17:15:42,435	hene5	13.0369751453	1478520.0000000000
2018-07-05 17:15:43,436	hene5	14.0378742218	1478090.0000000000
2018-07-05 17:15:44,477	hene5	15.0790700912	1477780.0000000000
2018-07-05 17:15:45,460	hene5	16.0622730255	1478240.0000000000
2018-07-05 17:15:46,443	hene5	17.0453522205	1477310.0000000000
2018-07-05 17:15:47,435	hene5	18.0374760628	1477240.0000000000
2018-07-05 17:15:48,437	hene5	19.0395932198	1476880.0000000000
2018-07-05 17:15:49,434	hene5	20.0366871357	1476990.0000000000
2018-07-05 17:15:50,454	hene5	21.0557680130	1478010.0000000000
2018-07-05 17:15:51,441	hene5	22.0428640842	1477730.0000000000
2018-07-05 17:15:52,435	hene5	23.0369000435	1473960.0000000000
2018-07-05 17:15:53,440	hene5	24.0420031548	1476020.0000000000
2018-07-05 17:15:54,435	hene5	25.0371611118	1474380.0000000000
2018-07-05 17:15:55,439	hene5	26.0411460400	1476930.0000000000
2018-07-05 17:15:56,469	hene5	27.0712130070	1473520.0000000000
2018-07-05 17:15:57,451	hene5	28.0533699989	1473520.0000000000
2018-07-05 17:15:58,441	hene5	29.0434250832	1475200.0000000000
2018-07-05 17:15:59,436	hene5	30.0384781361	1477290.0000000000
2018-07-05 17:16:00,440	hene5	31.0425062180	1477800.0000000000
2018-07-05 17:16:01,435	hene5	32.0376641750	1477730.0000000000
2018-07-05 17:16:02,446	hene5	33.0477881432	1477970.0000000000
2018-07-05 17:16:03,435	hene5	34.0368740559	1478350.0000000000
2018-07-05 17:16:04,437	hene5	35.0390350819	1478040.0000000000
2018-07-05 17:16:05,435	hene5	36.0371069908	1479490.0000000000
2018-07-05 17:16:06,436	hene5	37.0381770134	1478460.0000000000
2018-07-05 17:16:07,478	hene5	38.0801470280	1477420.0000000000
2018-07-05 17:16:08,460	hene5	39.0621311665	1479920.0000000000
2018-07-05 17:16:09,443	hene5	40.0452179909	1477380.0000000000
2018-07-05 17:16:10,435	hene5	41.0372250080	1474150.0000000000
2018-07-05 17:16:11,438	hene5	42.0403430462	1472290.0000000000
2018-07-05 17:16:12,435	hene5	43.0373580456	1475480.0000000000
2018-07-05 17:16:13,454	hene5	44.0565040112	1477760.0000000000
2018-07-05 17:16:14,441	hene5	45.0435662270	1478910.0000000000
2018-07-05 17:16:15,435	hene5	46.0376360416	1479680.0000000000
2018-07-05 17:16:16,440	hene5	47.0417420864	1480110.0000000000
2018-07-05 17:16:17,435	hene5	48.0368502140	1477840.0000000000
2018-07-05 17:16:18,439	hene5	49.0409359932	1478280.0000000000
2018-07-05 17:16:19,469	hene5	50.0708482265	1477580.0000000000
2018-07-05 17:16:20,452	hene5	51.0540041924	1476100.0000000000
2018-07-05 17:16:21,435	hene5	52.0370841026	1474760.0000000000
2018-07-05 17:16:22,436	hene5	53.0381631851	1474800.0000000000
2018-07-05 17:16:23,440	hene5	54.0422689915	1473740.0000000000
2018-07-05 17:16:24,435	hene5	55.0373730659	1472620.0000000000
2018-07-05 17:16:25,446	hene5	56.0484950542	1471840.0000000000
2018-07-05 17:16:26,436	hene5	57.0385091305	1472400.0000000000
2018-07-05 17:16:27,437	hene5	58.0395970345	1471110.0000000000
2018-07-05 17:16:28,435	hene5	59.0376141071	1470620.0000000000
2018-07-05 17:16:29,436	hene5	60.0386900902	1469080.0000000000
2018-07-05 17:16:30,478	hene5	61.0797500610	1468590.0000000000
2018-07-05 17:16:31,461	hene5	62.0627970695	1467970.0000000000
2018-07-05 17:16:32,444	hene5	63.0458521843	1468250.0000000000
2018-07-05 17:16:33,435	hene5	64.0369031429	1468920.0000000000
2018-07-05 17:16:34,438	hene5	65.0399880409	1467490.0000000000
2018-07-05 17:16:35,435	hene5	66.0370841026	1465930.0000000000
2018-07-05 17:16:36,454	hene5	67.0562040806	1465490.0000000000
2018-07-05 17:16:37,437	hene5	68.0393140316	1464660.0000000000
2018-07-05 17:16:38,435	hene5	69.0373470783	1464520.0000000000
2018-07-05 17:16:39,440	hene5	70.0424020290	1463010.0000000000
2018-07-05 17:16:40,435	hene5	71.0374641418	1462400.0000000000
2018-07-05 17:16:41,439	hene5	72.0415620804	1460280.0000000000
2018-07-05 17:16:42,469	hene5	73.0716431141	1460160.0000000000
2018-07-05 17:16:43,453	hene5	74.0547192097	1459550.0000000000
2018-07-05 17:16:44,435	hene5	75.0368220806	1457780.0000000000
2018-07-05 17:16:45,436	hene5	76.0379550457	1459630.0000000000
2018-07-05 17:16:46,441	hene5	77.0430622101	1458560.0000000000
2018-07-05 17:16:47,435	hene5	78.0371680260	1458400.0000000000
