Enter a label: 2018-07-05 13:23:52,813	erle4	0.0376019478	1375500.0000000000
2018-07-05 13:23:53,818	erle4	1.0428099632	1375970.0000000000
2018-07-05 13:23:54,812	erle4	2.0369350910	1376120.0000000000
2018-07-05 13:23:55,854	erle4	3.0791420937	1375660.0000000000
2018-07-05 13:23:56,837	erle4	4.0614030361	1375320.0000000000
2018-07-05 13:23:57,819	erle4	5.0435628891	1375150.0000000000
2018-07-05 13:23:58,813	erle4	6.0376861095	1375090.0000000000
2018-07-05 13:23:59,814	erle4	7.0387389660	1375030.0000000000
2018-07-05 13:24:00,812	erle4	8.0368840694	1374870.0000000000
2018-07-05 13:24:01,830	erle4	9.0550661087	1374530.0000000000
2018-07-05 13:24:02,818	erle4	10.0422101021	1374550.0000000000
2018-07-05 13:24:03,813	erle4	11.0373508930	1374480.0000000000
2018-07-05 13:24:04,816	erle4	12.0404510498	1374090.0000000000
2018-07-05 13:24:05,813	erle4	13.0374920368	1375100.0000000000
2018-07-05 13:24:06,815	erle4	14.0397939682	1374390.0000000000
2018-07-05 13:24:07,845	erle4	15.0697479248	1374900.0000000000
2018-07-05 13:24:08,828	erle4	16.0530109406	1374620.0000000000
2018-07-05 13:24:09,817	erle4	17.0421249866	1374710.0000000000
2018-07-05 13:24:10,814	erle4	18.0382339954	1374380.0000000000
2018-07-05 13:24:11,817	erle4	19.0414350033	1374410.0000000000
2018-07-05 13:24:12,813	erle4	20.0375380516	1374900.0000000000
2018-07-05 13:24:13,822	erle4	21.0466690063	1374510.0000000000
2018-07-05 13:24:14,812	erle4	22.0366520882	1373920.0000000000
2018-07-05 13:24:15,813	erle4	23.0378789902	1374420.0000000000
2018-07-05 13:24:16,818	erle4	24.0429549217	1374220.0000000000
2018-07-05 13:24:17,812	erle4	25.0371720791	1374710.0000000000
2018-07-05 13:24:18,855	erle4	26.0792140961	1374850.0000000000
2018-07-05 13:24:19,837	erle4	27.0612370968	1374700.0000000000
2018-07-05 13:24:20,820	erle4	28.0444591045	1374360.0000000000
2018-07-05 13:24:21,813	erle4	29.0375480652	1374130.0000000000
2018-07-05 13:24:22,814	erle4	30.0387680531	1372810.0000000000
2018-07-05 13:24:23,812	erle4	31.0367588997	1373220.0000000000
2018-07-05 13:24:24,830	erle4	32.0549440384	1372540.0000000000
2018-07-05 13:24:25,817	erle4	33.0421400070	1374390.0000000000
2018-07-05 13:24:26,813	erle4	34.0372378826	1375350.0000000000
2018-07-05 13:24:27,816	erle4	35.0404059887	1373420.0000000000
2018-07-05 13:24:28,813	erle4	36.0375421047	1373170.0000000000
2018-07-05 13:24:29,815	erle4	37.0396931171	1374660.0000000000
2018-07-05 13:24:30,845	erle4	38.0698060989	1374040.0000000000
2018-07-05 13:24:31,828	erle4	39.0529329777	1373890.0000000000
2018-07-05 13:24:32,818	erle4	40.0430800915	1373750.0000000000
2018-07-05 13:24:33,813	erle4	41.0372920036	1373550.0000000000
2018-07-05 13:24:34,817	erle4	42.0414659977	1374400.0000000000
2018-07-05 13:24:35,813	erle4	43.0375750065	1374500.0000000000
2018-07-05 13:24:36,822	erle4	44.0468270779	1374490.0000000000
2018-07-05 13:24:37,812	erle4	45.0369899273	1374550.0000000000
2018-07-05 13:24:38,814	erle4	46.0391259193	1374650.0000000000
2018-07-05 13:24:39,818	erle4	47.0431070328	1384920.0000000000
2018-07-05 13:24:40,812	erle4	48.0372300148	1376050.0000000000
2018-07-05 13:24:41,855	erle4	49.0794370174	1374100.0000000000
2018-07-05 13:24:42,837	erle4	50.0614910126	1374430.0000000000
2018-07-05 13:24:43,820	erle4	51.0447609425	1372830.0000000000
2018-07-05 13:24:44,812	erle4	52.0370209217	1371880.0000000000
2018-07-05 13:24:45,814	erle4	53.0390610695	1371060.0000000000
2018-07-05 13:24:46,813	erle4	54.0373270512	1368730.0000000000
2018-07-05 13:24:47,831	erle4	55.0553159714	1368170.0000000000
2018-07-05 13:24:48,818	erle4	56.0424370766	1367680.0000000000
2018-07-05 13:24:49,813	erle4	57.0377440453	1367190.0000000000
2018-07-05 13:24:50,816	erle4	58.0408859253	1365570.0000000000
2018-07-05 13:24:51,812	erle4	59.0369460583	1364550.0000000000
2018-07-05 13:24:52,815	erle4	60.0401198864	1363730.0000000000
2018-07-05 13:24:53,845	erle4	61.0701780319	1363140.0000000000
2018-07-05 13:24:54,829	erle4	62.0533618927	1362900.0000000000
2018-07-05 13:24:55,819	erle4	63.0436229706	1362830.0000000000
2018-07-05 13:24:56,813	erle4	64.0378339291	1361990.0000000000
2018-07-05 13:24:57,817	erle4	65.0419139862	1361700.0000000000
2018-07-05 13:24:58,813	erle4	66.0380771160	1361980.0000000000
2018-07-05 13:24:59,822	erle4	67.0471010208	1361550.0000000000
2018-07-05 13:25:00,813	erle4	68.0373809338	1361690.0000000000
2018-07-05 13:25:01,814	erle4	69.0385100842	1360900.0000000000
2018-07-05 13:25:02,819	erle4	70.0436201096	1361150.0000000000
2018-07-05 13:25:03,813	erle4	71.0378289223	1361700.0000000000
2018-07-05 13:25:04,855	erle4	72.0797491074	1361200.0000000000
2018-07-05 13:25:05,837	erle4	73.0619549751	1360740.0000000000
2018-07-05 13:25:06,821	erle4	74.0452189445	1360780.0000000000
2018-07-05 13:25:07,813	erle4	75.0373089314	1361460.0000000000
2018-07-05 13:25:08,815	erle4	76.0394179821	1361360.0000000000
2018-07-05 13:25:09,813	erle4	77.0375280380	1361400.0000000000
2018-07-05 13:25:10,831	erle4	78.0555129051	1362380.0000000000
