2019-03-29 13:58:43,516		0.0457000732	1930830.0000000000
2019-03-29 13:58:44,507		1.0367929935	1931040.0000000000
2019-03-29 13:58:45,510		2.0398888588	1931420.0000000000
2019-03-29 13:58:46,507		3.0369279385	1931340.0000000000
2019-03-29 13:58:47,530		4.0599429607	1931940.0000000000
2019-03-29 13:58:48,509		5.0390210152	1931730.0000000000
2019-03-29 13:58:49,507		6.0371789932	1931140.0000000000
2019-03-29 13:58:50,512		7.0423128605	1931800.0000000000
2019-03-29 13:58:51,507		8.0373718739	1931930.0000000000
2019-03-29 13:58:52,511		9.0413348675	1931480.0000000000
2019-03-29 13:58:53,541		10.0715010166	1931250.0000000000
2019-03-29 13:58:54,523		11.0536639690	1931510.0000000000
2019-03-29 13:58:55,506		12.0366249084	1931410.0000000000
2019-03-29 13:58:56,508		13.0380210876	1931460.0000000000
2019-03-29 13:58:57,512		14.0422129631	1931710.0000000000
2019-03-29 13:58:58,507		15.0373020172	1931720.0000000000
2019-03-29 13:58:59,521		16.0512318611	1931700.0000000000
2019-03-29 13:59:00,507		17.0374798775	1931660.0000000000
2019-03-29 13:59:01,509		18.0395359993	1931570.0000000000
2019-03-29 13:59:02,507		19.0376319885	1931660.0000000000
2019-03-29 13:59:03,509		20.0387189388	1931850.0000000000
2019-03-29 13:59:04,506		21.0367288589	1931740.0000000000
2019-03-29 13:59:05,533		22.0629549026	1931760.0000000000
2019-03-29 13:59:06,516		23.0460460186	1931600.0000000000
2019-03-29 13:59:07,507		24.0371909142	1931600.0000000000
2019-03-29 13:59:08,510		25.0402250290	1931810.0000000000
2019-03-29 13:59:09,507		26.0373818874	1931650.0000000000
2019-03-29 13:59:10,526		27.0565419197	1931620.0000000000
2019-03-29 13:59:11,513		28.0435960293	1931650.0000000000
2019-03-29 13:59:12,508		29.0377259254	1931680.0000000000
2019-03-29 13:59:13,513		30.0428280830	1931670.0000000000
2019-03-29 13:59:14,507		31.0368559361	1931710.0000000000
2019-03-29 13:59:15,512		32.0418698788	1931780.0000000000
2019-03-29 13:59:16,541		33.0710780621	1931800.0000000000
2019-03-29 13:59:17,525		34.0551638603	1931680.0000000000
2019-03-29 13:59:18,507		35.0373558998	1931570.0000000000
2019-03-29 13:59:19,508		36.0383899212	1931540.0000000000
2019-03-29 13:59:20,512		37.0424668789	1931540.0000000000
2019-03-29 13:59:21,507		38.0376219749	1931590.0000000000
2019-03-29 13:59:22,518		39.0486879349	1931520.0000000000
2019-03-29 13:59:23,508		40.0377590656	1931840.0000000000
2019-03-29 13:59:24,510		41.0398318768	1931850.0000000000
2019-03-29 13:59:25,507		42.0369639397	1931860.0000000000
2019-03-29 13:59:26,509		43.0389890671	1931830.0000000000
2019-03-29 13:59:27,550		44.0800189972	1931920.0000000000
2019-03-29 13:59:28,533		45.0632269382	1931790.0000000000
2019-03-29 13:59:29,516		46.0463409424	1931420.0000000000
2019-03-29 13:59:30,507		47.0374450684	1931520.0000000000
2019-03-29 13:59:31,510		48.0404009819	1932010.0000000000
2019-03-29 13:59:32,507		49.0376980305	1932150.0000000000
2019-03-29 13:59:33,531		50.0608220100	1931800.0000000000
2019-03-29 13:59:34,510		51.0399839878	1932040.0000000000
2019-03-29 13:59:35,508		52.0381839275	1931830.0000000000
2019-03-29 13:59:36,512		53.0420999527	1931440.0000000000
2019-03-29 13:59:37,507		54.0373430252	1930660.0000000000
2019-03-29 13:59:38,511		55.0414240360	1929820.0000000000
2019-03-29 13:59:39,541		56.0715060234	1929780.0000000000
2019-03-29 13:59:40,524		57.0546040535	1928910.0000000000
2019-03-29 13:59:41,507		58.0375690460	1928950.0000000000
2019-03-29 13:59:42,509		59.0387399197	1928840.0000000000
2019-03-29 13:59:43,507		60.0368468761	1933350.0000000000
2019-03-29 13:59:44,508		61.0379559994	1928290.0000000000
2019-03-29 13:59:45,522		62.0521750450	1927060.0000000000
2019-03-29 13:59:46,507		63.0372378826	1926530.0000000000
2019-03-29 13:59:47,510		64.0402469635	1926950.0000000000
2019-03-29 13:59:48,507		65.0374829769	1926570.0000000000
2019-03-29 13:59:49,508		66.0384800434	1927240.0000000000
2019-03-29 13:59:50,507		67.0376949310	1927230.0000000000
2019-03-29 13:59:51,534		68.0637528896	1927350.0000000000
2019-03-29 13:59:52,517		69.0468778610	1927180.0000000000
2019-03-29 13:59:53,507		70.0369820595	1927000.0000000000
2019-03-29 13:59:54,511		71.0410928726	1926910.0000000000
2019-03-29 13:59:55,507		72.0371389389	1926740.0000000000
2019-03-29 13:59:56,527		73.0572519302	1926600.0000000000
2019-03-29 13:59:57,514		74.0443890095	1926530.0000000000
2019-03-29 13:59:58,508		75.0385129452	1926690.0000000000
2019-03-29 13:59:59,513		76.0433480740	1926790.0000000000
2019-03-29 14:00:00,507		77.0376200676	1926980.0000000000
2019-03-29 14:00:01,513		78.0427219868	1927520.0000000000
2019-03-29 14:00:02,542		79.0726969242	1926560.0000000000
2019-03-29 14:00:03,525		80.0547778606	1926640.0000000000
2019-03-29 14:00:04,508		81.0379118919	1926510.0000000000
2019-03-29 14:00:05,509		82.0390009880	1926380.0000000000
2019-03-29 14:00:06,507		83.0370690823	1926350.0000000000
2019-03-29 14:00:07,508		84.0381770134	1925950.0000000000
2019-03-29 14:00:08,519		85.0493118763	1925910.0000000000
2019-03-29 14:00:09,507		86.0374400616	1925870.0000000000
2019-03-29 14:00:10,510		87.0405149460	1926080.0000000000
2019-03-29 14:00:11,507		88.0376238823	1926070.0000000000
2019-03-29 14:00:12,509		89.0397040844	1925990.0000000000
