2019-05-08 13:20:08,718	Starting receiving
2019-05-08 13:20:08,718	Print Interval = 1, Flow interval = 1 * 6 = 6 s, running average n = 4 (24 s)
2019-05-08 13:20:08,797	2012800.0000000000	0.0012924605	0.0012924605	0.0006462303
2019-05-08 13:20:09,779	2012700.0000000000	-101.8000359211	0.0012923963	0.0008616190
2019-05-08 13:20:10,762	2014300.0000000000	1627.3257621353	0.0012934237	0.0009695702
2019-05-08 13:20:11,757	2014600.0000000000	301.7198366774	0.0012936164	0.0012929742
2019-05-08 13:20:12,757	2014900.0000000000	299.9499404530	0.0012938090	0.0012933114
2019-05-08 13:20:13,762	2014700.0000000000	-198.9724769946	382.6666483557	95.6676323012
2019-05-08 13:20:14,773	2014400.0000000000	-296.7027634367	340.4117596200	180.7702488503
2019-05-08 13:20:15,760	2013800.0000000000	-607.7814734275	-100.0412013939	155.7596250977
2019-05-08 13:20:16,757	2014400.0000000000	602.3062319960	-40.0015049547	145.7589254068
2019-05-08 13:20:17,759	2014100.0000000000	-299.3411261376	-159.9409474013	10.1070264675
2019-05-08 13:20:18,756	2014000.0000000000	-100.2851967398	-140.1727468797	-110.0391001574
2019-05-08 13:20:19,758	2014400.0000000000	399.0841900517	0.0000000000	-85.0287998089
2019-05-08 13:20:20,788	2014300.0000000000	-97.0724838664	99.4434934694	-50.1675502029
2019-05-08 13:20:21,772	2014400.0000000000	101.7108691308	0.0000000000	-10.1823133526
2019-05-08 13:20:22,761	2014500.0000000000	101.0905613229	79.9680113007	44.8528761925
2019-05-08 13:20:23,756	2014600.0000000000	100.4708180257	119.9962121252	74.8519292238
2019-05-08 13:20:24,760	2014700.0000000000	99.5873148158	59.9759255723	64.9850372496
2019-05-08 13:20:25,756	2014300.0000000000	-401.4999156423	0.0000000000	64.9850372496
2019-05-08 13:20:26,765	2013800.0000000000	-495.8999589026	-120.1633748201	14.9521907194
2019-05-08 13:20:27,756	2013600.0000000000	-201.7766507840	-180.1735107528	-60.0902400001
2019-05-08 13:20:28,757	2013700.0000000000	99.8814321397	-179.9619163997	-120.0747004932
2019-05-08 13:20:29,761	2014000.0000000000	298.7342817970	-139.9677770411	-155.0666447534
2019-05-08 13:20:30,757	2014000.0000000000	0.0000000000	-59.9990787648	-140.0255707396
2019-05-08 13:20:31,798	2014000.0000000000	0.0000000000	39.7380397549	-85.0476831127
2019-05-08 13:20:32,780	2014300.0000000000	305.4218275582	139.3308220359	-5.2244985038
2019-05-08 13:20:33,763	2014300.0000000000	0.0000000000	119.8538768805	59.7309149766
2019-05-08 13:20:34,756	2014400.0000000000	100.6876946422	80.0796155922	94.7505885659
2019-05-08 13:20:35,758	2014400.0000000000	0.0000000000	79.9820978180	104.8116030817
2019-05-08 13:20:36,756	2014500.0000000000	100.1841353176	100.8444885365	95.1900197068
2019-05-08 13:20:37,777	2014400.0000000000	-97.9280404815	20.0118506991	70.2295131615
2019-05-08 13:20:38,761	2014100.0000000000	-304.8259890017	-40.0165015557	40.2054838745
2019-05-08 13:20:39,756	2014400.0000000000	301.4230679492	0.0000000000	20.2099594200
2019-05-08 13:20:40,760	2014400.0000000000	0.0000000000	0.0000000000	-5.0011627141
2019-05-08 13:20:41,756	2014300.0000000000	-100.3775011786	-39.9992637770	-20.0039413332
2019-05-08 13:20:42,758	2014200.0000000000	-99.7762215338	-40.1511542142	-20.0376044978
2019-05-08 13:20:43,788	2014200.0000000000	0.0000000000	19.8916943967	-15.0646808986
2019-05-08 13:20:44,771	2014300.0000000000	101.7189351086	-19.9399960865	-20.0496799202
2019-05-08 13:20:45,762	2014300.0000000000	0.0000000000	-19.9916674059	-15.0477808274
2019-05-08 13:20:46,756	2014200.0000000000	-100.5756905505	-19.9995164988	-10.0098713986
2019-05-08 13:20:47,760	2014300.0000000000	99.5806708791	19.9916473954	-9.9848831489
2019-05-08 13:20:48,757	2013900.0000000000	-401.5136561228	-60.3852078193	-20.0961860821
2019-05-08 13:20:49,766	2014000.0000000000	99.0908354236	-60.0699447623	-30.1157554213
2019-05-08 13:20:50,756	2014100.0000000000	100.9922479500	-40.0475188474	-35.1277560084
2019-05-08 13:20:51,757	2014100.0000000000	0.0000000000	-19.9961364582	-45.1247019718
2019-05-08 13:20:52,762	2014600.0000000000	497.4308385241	59.9769690260	-15.0341577605
2019-05-08 13:20:53,756	2012800.0000000000	-1810.4844227179	-220.0044480269	-55.0177835766
2019-05-08 13:20:54,798	2014000.0000000000	1152.5106070782	0.0000000000	-45.0059038648
2019-05-08 13:20:55,780	2014900.0000000000	916.4073976339	159.2404243180	-0.1967636707
2019-05-08 13:20:56,765	2014300.0000000000	-608.9133871147	39.9358083647	-5.2070538361
2019-05-08 13:20:57,757	2014500.0000000000	201.5698142006	-20.0196831630	44.7891373799
2019-05-08 13:20:58,759	2014200.0000000000	-299.6230338217	279.8805956035	114.7592862808
2019-05-08 13:20:59,763	2015800.0000000000	1593.2623637804	362.5263158501	165.5807591638
2019-05-08 13:21:00,774	2016300.0000000000	494.4790709277	280.3237190164	225.6777368268
2019-05-08 13:21:01,761	2017700.0000000000	1418.2314402570	680.5431944147	400.8184562212
2019-05-08 13:21:02,756	2010100.0000000000	-7636.2028823652	-880.1661576184	110.8067679157
2019-05-08 13:21:03,759	2011400.0000000000	1295.8883090931	-559.8912869777	-119.7976327913
2019-05-08 13:21:04,756	2011700.0000000000	301.1521790067	-821.1634067125	-395.1694142235
2019-05-08 13:21:05,759	2010100.0000000000	-1594.8962456206	-1243.7434141302	-876.2410663597
